Entry Name,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Barcode/QR1-Data,Barcode/QR1-Type,Barcode/QR2-Data,Barcode/QR2-Type,WO Date,Purchase date OverRide,Purchase Order Number,Work Order Number,Model/Part Number,Bar Code,Bar Code-BarcodeType,Sell price
Cornerbead,S73XAT0019,,,,,,,,8,units,,6.59,52.72,10-00330,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0019,com.sortly.sortlyLabel,,,,,,,,,,8.9
PRE-FINISHED OAK FLOORING,S73XAT0050,,,,,,,,1,units,,179.1,179.1,10-02675,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,,,,,,,,,,,,241.79
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,4,units,,52.19,208.76,10-02800,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,,,,,,,,,,,,70.46
"Stud, Wood 2x4x10",S73XAT0164,,,,,,,,3,units,,14.09,42.27,10-04500,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,,,,,,,,,,,,19.02
"Stud,Wood 1 x 12 x 8",S73XAT0059,,,,,,,,1,units,,17.99,17.99,10-04700,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0059,com.sortly.sortlyLabel,,,,,,,,,,36.3
"Studs, Wood 1x3x10",S73XAT0691,,,,,,,,5,units,,6.89,34.45,10-04400,CARPENTRY,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0691,com.sortly.sortlyLabel,,,,,,,,,,9.3
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,3,units,,35.95,107.85,50-02600,TILE,Laborer- Randy Marte,AUGUST 2022 WO RANDY,WO 52 ARDEN 4B VACANT,,,https://lnk.sortly.co/v2/downloads/photo/v2_k66Wg0MDIQZxewBcl1psVO8056BCtQLnczbEk8fInxLdh7lAzaMiLg==,https://lnk.sortly.co/v2/downloads/photo/v2_Kad-M2pHKEbbRKWYyY32PoZ3O6QkefvxSFkYtpG2ppXKF6ZPr_7jJQ==,https://lnk.sortly.co/v2/downloads/photo/v2_udPxXRbeq3OIz-Gp3VgZl0Hc6GOY1xAlB0R2b81k6kuyWlVRuYi7PQ==,https://lnk.sortly.co/v2/downloads/photo/v2_omJWDL53GSA_rWEopkPzWOOOjXUwFLsq1xGjVZwlJousxrDS8lL0gQ==,,,,,sy://o2/x_qrcode_us/S73XAT0563,com.sortly.sortlyLabel,1.00424E+13,org.ansi.Interleaved2of5,,,,,,A156D1,org.iso.Code39,56.63
"Plaster, white (25lb bags)",S73XAT0481,,,,,,,,1,units,,13.99,13.99,30-01100,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 158 W 168ST 2/25,,,https://lnk.sortly.co/v2/downloads/photo/v2_woqP2mQ3zF9rZtGMNu8xNSW211pdIRRDjLfI1jfuIEu12MBWXBkmkw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0481,com.sortly.sortlyLabel,81099004742,org.gs1.EAN-13,,,,,,,,18.89
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 430428 2/23,,,https://lnk.sortly.co/v2/downloads/photo/v2_-JgVekqAzNfbGnXdd6ZmKJp7bpKEn3H0mu0kpC3uwnaWiZ0hyYcZLw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,2,units,,4.49,8.98,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 430428 2/23,,,https://lnk.sortly.co/v2/downloads/photo/v2_HUIdT3CnMoavxRnDbUBiJFTMoyjC6TroAwp5_253937a6F3_TDociQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,70798181014,org.gs1.EAN-13,6.06
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,3,units,,52.19,156.57,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 430428 2/23,,,,,,,,,,,,,,,,,,,,,,70.46
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,3,units,,35.95,107.85,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 430428 2/23,,,,,,,,,,,,,,,,,,,,,,
"Caulking Latex, Sil",S73XAT0016,,,,,,,,1,units,,4.49,4.49,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434299 2/1,,,https://lnk.sortly.co/v2/downloads/photo/v2_rcVIV5WUe0aaepSLVjHq7PhBKtx8JrlSJ3BNbvF010N8txW6gJSDdQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Paint, Handle 9""",S73XAT0499,,,,,,,,3,units,,5,15,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434299 2/1,,,https://lnk.sortly.co/v2/downloads/photo/v2_MzkiY0rzh7A1RPv5X2P3zFy1nKJdmFxZrJDaNWFcCA7KmOT3g8e8LA==,https://lnk.sortly.co/v2/downloads/photo/v2_oslp6UvLOmROwLcghzETB4r-AUqE2vxCWOkfHSXgiOIZNxckL5tLnA==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,3,units,,2.5,7.5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434299 2/1,,,https://lnk.sortly.co/v2/downloads/photo/v2_p8bDTaZWE6DecOIOz5cT0LBzTItmWTCdRRbg9wAtWlikNUwE-TtFFg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
"Paint,Brush 3""",S73XAT0492,,,,,,,,2,units,,1.5,3,30-00210,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434299 2/1,,,https://lnk.sortly.co/v2/downloads/photo/v2_Y_vd1vf84bz-G94RjTbPV1BD3vRI-_Ry868C0womHKw43joGCJ213Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0492,com.sortly.sortlyLabel,1.00771E+13,org.ansi.Interleaved2of5,,,,,,,,2.03
"Paint, #160 5 gallon (white)",S73XAT0471,,,,,,,,10,units,,75,750,30-00400,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_O3fhCP-f8X3BTlY319gHcSYQ13iP-FTR9fHnnhPyqGef5wO5cj8iDQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0471,com.sortly.sortlyLabel,10701160002,org.gs1.EAN-13,,,,,,,,
"Paint, Handle 9""",S73XAT0499,,,,,,,,2,units,,5,10,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_16uZU7QB915FOIreUu2zQWpONV2y0MRzMm0G6PLf2cZM72VghuG1pA==,https://lnk.sortly.co/v2/downloads/photo/v2_ZEoG9kpq5qYnkxY2-kEmhqOYhLxUtgJMso9Ci0hDBXGBHIzs6XGbOQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_iAuSiP6gjjiZfbc2MdPLEbLIk3NF1usyZ-qk7YMorHi77qpLS2nQGg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
"Paint,Brush 3""",S73XAT0492,,,,,,,,1,units,,1.5,1.5,30-00210,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_m-VJHDj5_GwkNWKS9cfDO83XKCxzTJNdDZ64bBrR4QXMyD3NelRt7g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0492,com.sortly.sortlyLabel,1.00771E+13,org.ansi.Interleaved2of5,,,,,,,,2.03
Plastic Covers 12' * 100',S73XAT0530,,,,,,,,10,units,,1.82,18.2,30-01200,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,,,,,,,,,,,,,,,,,,,,2.46
"Primer, Zinser Mildew",S73XAT0516,,,,,,,,1,units,,35.95,35.95,30-01900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 434312 2/11,,,,,,,,,,,,,,,,,,,,,,48.53
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 435312 2/8,,,https://lnk.sortly.co/v2/downloads/photo/v2_i88jrPXWD1_81i2iiGcTalSpJoWfjn1qnhg90sgkEAjnDSV9gfgH9Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
Plastic Covers 12' * 100',S73XAT0530,,,,,,,,10,units,,1.82,18.2,30-01200,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 435312 2/8,,,,,,,,,,,,,,,,,,,,,,2.46
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437294 2/10,,,https://lnk.sortly.co/v2/downloads/photo/v2_BLdOaW4YY6Rknfrs3Kr3MgFPvEY1Nam58INkO1Fce-9jQFzcinjbVw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,4,units,,4.49,17.96,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437294 2/10,,,https://lnk.sortly.co/v2/downloads/photo/v2_5YV9W7Bg1rUibMYzWhNcxZBX84SD2lFqj7R5_cVIJw6dDqdHXrV5WQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,1,units,,52.19,52.19,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437294 2/10,,,,,,,,,,,,,,,,,,,,,,70.46
"Tape, Mesh",S73XAT0488,,,,,,,,1,units,,7.95,7.95,30-01550,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437294 2/10,,,,,,,,,,,,,,,,,,,,,,10.73
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,7,units,,35.95,251.65,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437294 2/10,,,,,,,,,,,,,,,,,,,,,,
"Paint, Handle 9""",S73XAT0499,,,,,,,,1,units,,5,5,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437349 2/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_mpD0H67BBiUcy7lprt4VpIkKgObsBwi05wKdtc-I3y0UskmvWhA2gg==,https://lnk.sortly.co/v2/downloads/photo/v2_7UHSgft_SVCwJqk2paEnCSFJ9u_u19q41zHjUpSsUa3CTkMX0tvK5g==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437349 2/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_CzpTuk8aklRaI-bm44sANlvTiv-7mKzg0RLVjZCVJrZh__T6s8MA8g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
Plastic Covers 12' * 100',S73XAT0530,,,,,,,,10,units,,1.82,18.2,30-01200,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 437349 2/14,,,,,,,,,,,,,,,,,,,,,,2.46
"Compound, joint 5 gallon",S73XAT0477,,,,,,,,1,units,,19.99,19.99,30-00100,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_S6zrtJ_9eoJZdE3OI-a9ZoHrcmT--8ODQ60SXpizWF8-kCJgkpCCOA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0477,com.sortly.sortlyLabel,81099203602,org.gs1.EAN-13,,,,,,,,
"Plaster, white (25lb bags)",S73XAT0481,,,,,,,,1,units,,13.99,13.99,30-01100,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_-6uirVX5Fvo8vlC1i5X-UOSIk_04mZUra5kDwe0HmlOWhNtQIE5Z2A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0481,com.sortly.sortlyLabel,81099004742,org.gs1.EAN-13,,,,,,,,18.89
Plywood 3/4,S73XAT0044,,,,,,,,1,units,,65.69,65.69,10-02700,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,88.68
"Stud, Wood 2x4x10",S73XAT0164,,,,,,,,2,units,,14.09,28.18,10-04500,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,10-04500,,,19.02
Gerber Deck Faucet 43-431 (bathroom),S73XAT0540,,,,,,,,1,units,,139.5,139.5,35-00700,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_rYHzUaXzQs6I75Qxp6xZC4FzoZDX2Vp3s56vr822kGJh2WdilU3Uxw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0540,com.sortly.sortlyLabel,6.71053E+11,org.iso.Code128,,,,,,,,188.33
"Grout, Floor (25lb Bags)",S73XAT0549,,,,,,,,1,units,,24.75,24.75,50-00200,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,
Joni Bolts SOS,S73XAT0543,,,,,,,,1,units,,1.94,1.94,35-01050,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_YqBcBnUZl8NE0NtyfCS7nHEqknSHnTo9B54SmdjEx4FNccy2xj03wQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0543,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,,,,,,,,2.62
"Paint,#160 2 gallon (white)",S73XAT0478,,,,,,,,2,units,,44,88,30-00300,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_pZWFXnialyo4ocVLJZGtKCufhlytc1XjPIXF9Ib5ipF-K8jTUZTnpw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0478,com.sortly.sortlyLabel,10701160026,org.gs1.EAN-13,,,,,,,,59.4
"Primer, Zinser Mildew",S73XAT0516,,,,,,,,1,units,,35.95,35.95,30-01900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,48.53
"Sheetrock, Wonderboard",S73XAT0579,,,,,,,,2,units,,17.99,35.98,50-00500,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,
"Speedy Conn., flex 36""",S73XAT0523,,,,,,,,2,units,,3.59,7.18,35-01550,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_Rll6aZNYx8SjHi9RXUmKPJOqvOh512-Dr2upQpwIJJEsqLDSIIRBOA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0523,com.sortly.sortlyLabel,7.53275E+11,org.gs1.EAN-13,,,,,,,,4.85
Thinset (50lb Bags),S73XAT0561,,,,,,,,1,units,,27.99,27.99,50-00650,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,
Toilet Supply (speedies),S73XAT0544,,,,,,,,1,units,,1.1,1.1,35-02025,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_X1xi2HRPe0XZ7UK-UyjwUi390DmoSs3huAjCljkyQe88XQQd2xE9Og==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0544,com.sortly.sortlyLabel,1.07533E+13,org.ansi.Interleaved2of5,,,,,,,,3.1
VANITY/SINK COMBO- 19 X 17,S73XAT0550,,,,,,,,1,units,,199.5,199.5,35-02074,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,,,,,,,,,,,,,,,,,,,,269.33
Wax Gaskets,S73XAT0537,,,,,,,,1,units,,1.25,1.25,35-02500,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438496 2/3,,,https://lnk.sortly.co/v2/downloads/photo/v2_ncWqE660G8IdMfqqIkS8LnTJGNNFmXi7l-tAZ7X1QEHzBt2EzjkUxw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0537,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,,,,,,,,1.69
"Caulking Latex, Sil",S73XAT0016,,,,,,,,3,units,,4.49,13.47,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438838 2/24,,,https://lnk.sortly.co/v2/downloads/photo/v2_Gdgj6NU8VJYFISkMlwaHd2xIyGMedN9hGf9aVqFoBsqSodV_UyPajg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,70798181014,org.gs1.EAN-13,6.06
"TILE, GLUE",S73XAT0555,,,,,,,,1,units,,16.99,16.99,50-02750,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 438838 2/24,,,,,,,,,,,,,,,,,,,,,,
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,https://lnk.sortly.co/v2/downloads/photo/v2_-caNXXuYb8T0ygQveQH1KPhkbfJGUxINm6gATnk8QV3fV9jajo4RxQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,2,units,,4.49,8.98,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,https://lnk.sortly.co/v2/downloads/photo/v2_P9qCT_BiKxtKr5x7DAZ6ohb-xs7wEgzBWLmWoZuOp5HJ7x4H5KINSA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Paint, Handle 9""",S73XAT0499,,,,,,,,1,units,,5,5,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,https://lnk.sortly.co/v2/downloads/photo/v2_clom2xRDsBfPyFYgmHxknqD849T8TEJM_KuoWI9RnZ7FIOLiSP3YFQ==,https://lnk.sortly.co/v2/downloads/photo/v2_GSbmz2tsaJ67Y7qp0hNAWxhVYadJWDacAcTF-1N5jSOUMW-Z8m5p-g==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,1,units,,2.5,2.5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,https://lnk.sortly.co/v2/downloads/photo/v2_4llNq59j8JwYkGyW90CrF4tSg5boSHy23SaYGolDRYfEOHMURXRMzw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,1,units,,52.19,52.19,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,,,,,,,,,,,,,,,,,,,,70.46
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,1,units,,35.95,35.95,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439421 2/9,,,,,,,,,,,,,,,,,,,,,,
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,https://lnk.sortly.co/v2/downloads/photo/v2_j69Ph63NWRedkyhjYnhgPxTGgh_55IEo9mumPpgD72emw6kMQ_71XA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,5,units,,4.49,22.45,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,https://lnk.sortly.co/v2/downloads/photo/v2_1Pn2db0W0cHTrUnRqVhWHlS2KOUliUa53ckpHfmXBtmQIJXLDAGXCA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Paint, #160 5 gallon (white)",S73XAT0471,,,,,,,,2,units,,75,150,30-00400,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,https://lnk.sortly.co/v2/downloads/photo/v2_gQDZYgGqPjnHOA3zojcYEHCosy4RmCa-JIRYXlcGX4Hx9789Xe90_g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0471,com.sortly.sortlyLabel,10701160002,org.gs1.EAN-13,,,,,,,,
"Paint, Handle 9""",S73XAT0499,,,,,,,,1,units,,5,5,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,https://lnk.sortly.co/v2/downloads/photo/v2_j2aVe1TiBwNmYlHF3dCjAxtMhYK0R_bIRImqikEUpNKV4EnkNeIzMQ==,https://lnk.sortly.co/v2/downloads/photo/v2_6bLElnhE2ywQ1NUm3Bfg_CvWkitF1HpaIG73WoeZA-PYSTBtlUh9mw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,https://lnk.sortly.co/v2/downloads/photo/v2_t0tCiHcMHP0w2qHQXcWhZB74kubvEG_j2z-MTFzJuzRP3TDyUvAD7w==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
Plastic Covers 12' * 100',S73XAT0530,,,,,,,,10,units,,1.82,18.2,30-01200,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,,,,,,,,,,,,,,,,,,,,2.46
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,4,units,,52.19,208.76,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,,,,,,,,,,,,,,,,,,,,70.46
"Primer, Zinser Mildew",S73XAT0516,,,,,,,,1,units,,35.95,35.95,30-01900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,,,,,,,,,,,,,,,,,,,,48.53
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,3,units,,35.95,107.85,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439608 2/16,,,,,,,,,,,,,,,,,,,,,,
"Caulking Latex, Sil",S73XAT0016,,,,,,,,3,units,,4.49,13.47,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,https://lnk.sortly.co/v2/downloads/photo/v2_jASGVfUQ5PvZRoeFd2OXVmWRKONLCp8m1gSmWCFYCvqEWUmPEHa0sA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
Gerber Deck Faucet 43-431 (bathroom),S73XAT0540,,,,,,,,1,units,,139.5,139.5,35-00700,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,https://lnk.sortly.co/v2/downloads/photo/v2_MHiSeheph-KNYIcLR6S5PCxz9DXvuLNEkaHqi1UZLdXvKxSyO1JrRA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0540,com.sortly.sortlyLabel,6.71053E+11,org.iso.Code128,,,,,,,,188.33
"Lock, Privacy",S73XAT0029,,,,,,,,1,units,,5.83,5.83,10-01300,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,https://lnk.sortly.co/v2/downloads/photo/v2_AS3RPxuiFsiuQXwmzzgGBoHREboJImmropDyKsYt43hE2boaQsr2iQ==,https://lnk.sortly.co/v2/downloads/photo/v2_81PC1dildExDFR8TVzEavgzidoF-_QWZoZoq_r1AfhjLtUyNfIXnZQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0029,com.sortly.sortlyLabel,15811004147,org.gs1.EAN-13,,,,,,,,7.87
