WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate,Date1,Date2
514174,"Work Completed","Supplies","2025-01-30 19:16:00","2025-01-28 14:40:54","01/28/2025 14:40:00",1600033038,"1182-34-SUPPLIES                             ","Payables","2025-01-28 00:00:00","2025-02-03 19:17:29",,"2025-05-01 10:44:35"
514177,"Work Completed","Supplies","2025-01-29 18:59:00","2025-01-28 14:49:22","01/28/2025 14:49:00",1600033038,"15124G-FAUCET                                ","Payables","2025-01-28 00:00:00","2025-02-03 18:59:38",,"2025-05-01 10:44:35"
514178,"Work Completed","Supplies","2025-01-30 19:14:00","2025-01-28 14:50:57","01/28/2025 14:50:00",1600033038,"1512-1D-ALARM                                ","Payables","2025-01-28 00:00:00","2025-02-03 19:14:19",,"2025-05-01 10:44:35"
514179,"Work Completed","Supplies","2025-01-30 19:15:00","2025-01-28 14:52:23","01/28/2025 14:52:00",1600033038,"1512-1A-SUPPLIES                             ","Payables","2025-01-28 00:00:00","2025-02-03 19:15:18",,"2025-05-01 10:44:35"
514186,"Work Completed","Repairs","2025-02-03 17:56:00","2025-01-28 15:21:11","02/03/2025 16:18:00",1600033197,"2020-402 COURT STIP                          ","Payables","2025-01-28 00:00:00","2025-03-12 17:57:04",,"2025-05-01 10:44:35"
514190,"Call","APH-Boiler",,"2025-01-28 16:22:28",,0,"1006-BOILER-BOILER CLEANING                  ","Payables","2025-01-28 00:00:00","2025-01-28 16:22:28",,"2025-05-01 10:44:35"
514194,"Work Completed","APH-Boiler","2025-01-29 14:05:00","2025-01-29 08:46:26","03/13/2025 14:11:00",1600033200,"BOILER REPAIR                                ","Payables","2025-01-29 00:00:00","2025-03-13 14:11:14",,"2025-05-01 10:44:35"
514195,"Work Completed","Repairs","2025-02-10 15:47:00","2025-01-29 08:55:28","02/10/2025 17:09:00",1600033131,"1711-4E-3 year paint                         ","Payables","2025-01-29 00:00:00","2025-03-04 15:50:29",,"2025-05-01 10:44:35"
514197,"Work Completed","Supplies","2025-01-30 19:15:00","2025-01-29 09:28:05","01/29/2025 09:28:00",1600033038,"1977-BLDG-ALARMS                             ","Payables","2025-01-29 00:00:00","2025-02-03 19:15:50",,"2025-05-01 10:44:35"
514198,"Work Completed","Repairs","2025-02-05 15:23:00","2025-01-29 09:31:44","02/05/2025 16:34:00",1600033131,"1053 - 5C - NYCHA Repairs                    ","Payables","2025-01-29 00:00:00","2025-03-04 15:27:10",,"2025-05-01 10:44:35"
514199,"Scheduled","APH-Boiler",,"2025-01-29 09:36:05","01/29/2025 09:36:05",0,"1083-BLDG-DHW PIPE LEAK                      ","Payables","2025-01-29 00:00:00","2025-01-29 09:36:05",,"2025-05-01 10:44:35"
514200,"Work Completed","Supplies","2025-01-30 19:21:00","2025-01-29 09:38:05","02/03/2025 19:21:36",1600033038,"3525-SUPPLIES                                ","Payables","2025-01-29 00:00:00","2025-02-03 19:21:36",,"2025-05-01 10:44:35"
514206,"Work Completed","Supplies","2025-01-30 19:23:00","2025-01-29 09:51:27","02/03/2025 19:24:18",1600033038,"1712-6C-vacant unit ready supplies           ","Payables","2025-01-29 00:00:00","2025-02-03 19:24:18",,"2025-05-01 10:44:35"
514210,"Work Completed","APH-Boiler",,"2025-01-29 10:07:32","01/29/2025 10:07:00",1600033040,"4078- BLDG- BACKFLOW PREVENTER LEAK          ","Payables","2025-01-29 00:00:00","2025-02-04 14:37:25",,"2025-05-01 10:44:35"
514216,"Scheduled","APH-Boiler",,"2025-01-29 10:27:39","01/29/2025 10:27:39",0,"1182-BOILER CLEANING & OVERHAUL              ","Payables","2025-01-29 00:00:00","2025-01-29 10:27:39",,"2025-05-01 10:44:35"
514219,"Scheduled","Supplies",,"2025-01-29 10:34:50","01/29/2025 10:34:51",0,"4076-1C- CLOSET ROD                          ","Payables","2025-01-29 00:00:00","2025-01-29 10:34:51",,"2025-05-01 10:44:35"
514222,"Work Completed","Supplies","2025-01-31 19:38:00","2025-01-29 10:39:18","02/03/2025 19:39:00",1600033038,"2020-412 SUPPLIES                            ","Payables","2025-01-29 00:00:00","2025-02-03 19:39:00",,"2025-05-01 10:44:35"
514224,"Work Completed","APH-Boiler","2025-02-06 11:30:00","2025-01-29 10:42:25","01/29/2025 10:43:00",1600033134,"3527-BOILER-MIXING VALVE REPLACE             ","Payables","2025-01-29 00:00:00","2025-03-05 11:32:50",,"2025-05-01 10:44:35"
514226,"Work Completed","Supplies","2025-02-03 16:08:00","2025-01-29 10:43:57","01/29/2025 10:43:00",1600033106,"3531-BLDG-SUPPLIES                           ","Payables","2025-01-29 00:00:00","2025-02-14 16:12:35",,"2025-05-01 10:44:35"
514230,"Scheduled","Supplies","2025-01-30 19:20:00","2025-01-29 10:48:30","01/29/2025 10:48:00",0,"8046-bldg-supplies                           ","Payables","2025-01-29 00:00:00","2025-02-03 19:21:03",,"2025-05-01 10:44:35"
514231,"Scheduled","Supplies",,"2025-01-29 10:49:25","01/29/2025 10:49:26",0,"5032-BLDG-SUPPLIES                           ","Payables","2025-01-29 00:00:00","2025-01-29 10:49:26",,"2025-05-01 10:44:35"
514241,"Work Completed","APH-Plumbing","2025-03-18 11:35:00","2025-01-29 11:18:26","01/29/2025 11:18:00",1600033310,"3544-1F-PLUMBING                             ","Payables","2025-01-29 00:00:00","2025-04-09 14:52:03",,"2025-05-01 10:44:35"
514244,"Work Completed","APH-Plumbing","2025-01-29 10:46:00","2025-01-29 11:23:18","01/29/2025 11:23:00",1600033050,"4079- 5D- BATHTUB CLOG                       ","Payables","2025-01-29 00:00:00","2025-02-11 10:49:40",,"2025-05-01 10:44:35"
514247,"Work Completed","Supplies","2025-01-30 19:22:00","2025-01-29 11:48:46","01/29/2025 11:48:00",1600033038,"4082-2B-ADDITIONAL SUPPLIES                  ","Payables","2025-01-29 00:00:00","2025-02-03 19:23:13",,"2025-05-01 10:44:35"
514248,"Work Completed","Supplies","2025-01-30 19:19:00","2025-01-29 11:49:13","01/29/2025 11:49:00",1600033038,"1263-2E-C-S DOORS SUPPLY                     ","Payables","2025-01-29 00:00:00","2025-02-03 19:19:49",,"2025-05-01 10:44:35"
514249,"Work Completed","Supplies","2025-01-30 19:21:00","2025-01-29 11:51:20","01/29/2025 11:51:00",1600033038,"1107-BLDG-SUPPLIES                           ","Payables","2025-01-29 00:00:00","2025-02-03 19:22:25",,"2025-05-01 10:44:35"
514250,"Work Completed","Supplies","2025-02-03 16:13:00","2025-01-29 11:51:52","01/29/2025 11:51:00",1600033106,"3503-BLDG-SUPPLIES                           ","Payables","2025-01-29 00:00:00","2025-02-14 16:14:52",,"2025-05-01 10:44:35"
514251,"Scheduled","Repairs",,"2025-01-29 11:52:19","02/25/2025 11:52:00",0,"2736 CRESTON-2I-PAINT JOB                    ","Payables","2025-01-29 00:00:00","2025-02-19 15:00:40",,"2025-05-01 10:44:35"
514268,"Work Completed","APH-Plumbing","2025-01-30 08:34:00","2025-01-29 12:21:41","01/29/2025 12:21:00",1600033050,"1055-1058-4F-PLUMBING REPAIR                 ","Payables","2025-01-29 00:00:00","2025-02-12 08:35:15",,"2025-05-01 10:44:35"
514271,"Work Completed","Supplies","2025-01-30 19:18:00","2025-01-29 12:33:15","01/29/2025 12:33:00",1600033038,"1263-2E-C-S BATHROOM SINK SUPPLY             ","Payables","2025-01-29 00:00:00","2025-02-03 19:19:01",,"2025-05-01 10:44:35"
514272,"Work Completed","Supplies","2025-01-30 19:17:00","2025-01-29 12:41:00","01/29/2025 12:41:00",1600033038,"1004-BLDG-MONTHLY SUPPLY JAN                 ","Payables","2025-01-29 00:00:00","2025-02-03 19:18:21",,"2025-05-01 10:44:35"
514291,"Work Completed","APH-Plumbing","2025-01-29 12:07:00","2025-01-29 14:04:15","01/29/2025 14:04:00",1600033050,"1976-202-KITCHEN LEAK                        ","Payables","2025-01-29 00:00:00","2025-02-11 12:11:03",,"2025-05-01 10:44:35"
514299,"Work Completed","APH-Plumbing","2025-02-05 14:08:00","2025-01-29 14:27:13","01/29/2025 14:27:00",1600033199,"1977-8B-PLUMBING                             ","Payables","2025-01-29 00:00:00","2025-03-16 12:14:23",,"2025-05-01 10:44:35"
514321,"Work Completed","Repairs","2025-02-10 12:14:00","2025-01-29 16:14:51","02/10/2025 16:14:00",1600033197,"3516-BLDG FRONT TREAD BROKEN                 ","Payables","2025-01-29 00:00:00","2025-03-12 12:16:08",,"2025-05-01 10:44:35"
514330,"Work Completed","APH-Plumbing","2025-01-30 08:37:00","2025-01-30 07:24:30","01/30/2025 08:37:00",1600033050,"1021 - 1-Bst - Radiator Valve Leak           ","Payables","2025-01-30 00:00:00","2025-02-12 08:46:06",,"2025-05-01 10:44:35"
514334,"Canceled","Repairs",,"2025-01-30 08:14:18",,0,"1834/1C/VAC/REPAIRS                          ","Payables","2025-01-30 00:00:00","2025-03-03 06:32:49",,"2025-05-01 10:44:35"
514335,"Work Completed","Supplies","2025-01-30 19:12:00","2025-01-30 08:26:37","02/03/2025 19:13:05",1600033038,"1002 - 1C - NYCHA Combo CO-SD                ","Payables","2025-01-30 00:00:00","2025-02-03 19:13:05",,"2025-05-01 10:44:35"
514336,"Work Completed","Supplies","2025-01-30 19:13:00","2025-01-30 08:29:28","02/03/2025 19:13:42",1600033038,"1002 - 4C - NYCHA Combo CO-SD                ","Payables","2025-01-30 00:00:00","2025-02-03 19:13:42",,"2025-05-01 10:44:35"
514338,"Work Completed","AFP","2024-12-31 09:05:00","2025-01-30 09:05:37","01/30/2025 09:06:00",1600033052,"Sprinkler Test Billing period 2024           ","Payables","2025-01-30 00:00:00","2025-02-12 15:32:49",,"2025-05-01 10:44:35"
514339,"Work Completed","AFP",,"2025-01-30 09:09:51",,1600033052,"Sprinkler Test Billing period 2024           ","Payables","2025-01-30 00:00:00","2025-02-12 15:32:27",,"2025-05-01 10:44:35"
514342,"Work Completed","AFP","2024-12-31 09:14:00","2025-01-30 09:14:19","01/30/2025 09:14:00",1600033052,"Sprinkler test billing period 2024           ","Payables","2025-01-30 00:00:00","2025-02-12 16:07:41",,"2025-05-01 10:44:35"
514343,"Work Completed","AFP","2025-01-30 09:17:00","2025-01-30 09:16:34","01/30/2025 09:17:00",1600033052,"Sprinkler test Billing period 2024           ","Payables","2025-01-30 00:00:00","2025-02-12 15:31:25",,"2025-05-01 10:44:35"
514344,"Work Completed","APH-Boiler","2025-02-05 14:34:00","2025-01-30 09:20:04","01/30/2025 09:20:00",1600033200,"1704-BOILER-HEAT PUMP LEAK                   ","Payables","2025-01-30 00:00:00","2025-03-13 14:35:14",,"2025-05-01 10:44:35"
514348,"Scheduled","Supplies",,"2025-01-30 09:25:49","01/30/2025 09:25:00",0,"1093-BLDG-SUPPLIES                           ","Payables","2025-01-30 00:00:00","2025-01-30 09:33:04",,"2025-05-01 10:44:35"
514355,"Work Completed","APH-Plumbing","2025-01-30 09:40:00","2025-01-30 09:40:28","01/30/2025 09:40:00",1600033021,"1113 Grant gas leak apt 4b                   ","Payables","2025-01-30 00:00:00","2025-02-03 15:01:20",,"2025-05-01 10:44:35"
514365,"Canceled","Repairs",,"2025-01-30 10:05:09","01/30/2025 10:05:00",0,"1063-CXLD                                    ","Payables","2025-01-30 00:00:00","2025-01-30 10:10:16",,"2025-05-01 10:44:35"
514373,"Call","Repairs",,"2025-01-30 10:30:03",,0,"1442-7B-3 year paint                         ","Payables","2025-01-30 00:00:00","2025-01-30 10:39:19",,"2025-05-01 10:44:35"
514374,"Work Completed","Supplies","2025-01-30 19:16:00","2025-01-30 10:31:19","01/30/2025 10:31:00",1600033038,"3540-BLDG-ALARM                              ","Payables","2025-01-30 00:00:00","2025-02-03 19:16:31",,"2025-05-01 10:44:35"
514376,"Work Completed","APH-Plumbing","2025-01-31 09:27:00","2025-01-30 10:39:33","01/30/2025 10:39:00",1600033244,"4117-5E- BATHTUB CLOGGED                     ","Payables","2025-01-30 00:00:00","2025-03-18 13:02:50",,"2025-05-01 10:44:35"
514377,"Work Completed","APH-Boiler","2025-02-04 14:41:00","2025-01-30 10:39:53","01/30/2025 10:39:00",1600033040,"3524-BOILER-HEAT                             ","Payables","2025-01-30 00:00:00","2025-02-04 14:46:35",,"2025-05-01 10:44:35"
514386,"Work Completed","APH-Plumbing","2025-01-31 09:33:00","2025-01-30 10:56:37","01/30/2025 10:56:00",1600033050,"3572-2A-PLUMBING                             ","Payables","2025-01-30 00:00:00","2025-02-12 09:35:00",,"2025-05-01 10:44:35"
514403,"Work Completed","Supplies","2025-01-31 19:31:00","2025-01-30 11:18:21","01/30/2025 11:18:00",1600033038,"1026-BLDG SUPPLIES                           ","Payables","2025-01-30 00:00:00","2025-02-03 19:32:22",,"2025-05-01 10:44:35"
514405,"Work Completed","APH-Plumbing","2025-01-30 09:03:00","2025-01-30 11:19:53","01/30/2025 09:03:00",1600033050,"1021-1-0E-KITCHEN SINK STOPPAGE              ","Payables","2025-01-30 00:00:00","2025-02-12 09:19:02",,"2025-05-01 10:44:35"
514425,"Scheduled","Supplies",,"2025-01-30 12:02:49","01/30/2025 12:02:49",0,"3651-BLDG-SUPPLY ALARMS                      ","Payables","2025-01-30 00:00:00","2025-01-30 12:02:49",,"2025-05-01 10:44:35"
514431,"Work Completed","Supplies","2025-01-31 19:32:00","2025-01-30 12:15:04","02/03/2025 19:33:16",1600033038,"1866-BLDG-SUPPLIES 1-30                      ","Payables","2025-01-30 00:00:00","2025-02-03 19:33:16",,"2025-05-01 10:44:35"
514435,"Work Completed","Supplies","2025-02-05 13:52:00","2025-01-30 12:52:16","01/30/2025 12:52:00",1600033106,"8049-BLDG-SMOKE ALARMS                       ","Payables","2025-01-30 00:00:00","2025-02-19 13:52:53",,"2025-05-01 10:44:35"
514442,"Work Completed","Supplies","2025-02-07 15:59:00","2025-01-30 13:36:20","01/30/2025 13:36:00",1600033106,"4109-3E-POST PLUMBING SUPPLIES               ","Payables","2025-01-30 00:00:00","2025-02-19 16:03:10",,"2025-05-01 10:44:35"
514445,"Work Completed","Repairs","2025-02-07 15:03:00","2025-01-30 14:04:20","02/07/2025 10:30:00",1600033131,"3509-2C REPAIRS                              ","Payables","2025-01-30 00:00:00","2025-03-04 15:09:19",,"2025-05-01 10:44:35"
514446,"Work Completed","Supplies","2025-02-03 16:06:00","2025-01-30 14:16:54","02/14/2025 16:07:56",1600033106,"3509-2C-SUPPLIES                             ","Payables","2025-01-30 00:00:00","2025-02-14 16:07:56",,"2025-05-01 10:44:35"
514465,"Scheduled","Supplies",,"2025-01-30 14:50:34","01/30/2025 14:50:35",0,"3544-BLDG-SUPPLIES                           ","Payables","2025-01-30 00:00:00","2025-01-30 14:50:35",,"2025-05-01 10:44:35"
514475,"Work Completed","Repairs","2025-03-21 14:37:00","2025-01-30 15:25:33","02/07/2025 15:25:00",1600033271,"4094-1A- APT REPAIRS                         ","MGMT-Cost Plus","2025-01-30 00:00:00","2025-04-01 14:47:56",,"2025-05-01 10:44:35"
514485,"Work Completed","Supplies","2025-02-24 12:22:00","2025-01-30 18:12:57","02/28/2025 12:23:07",1600033132,"1055-4E-C-S- COUNTERTOP ORDER                ","Cabinets Only","2025-01-30 00:00:00","2025-02-28 12:23:07",,"2025-05-01 10:44:35"
514486,"Scheduled","Supplies","2025-03-26 13:39:00","2025-01-30 18:16:33","04/17/2025 13:39:39",0,"1834-1C-CABINET ORDER                        ","Cabinets Only","2025-01-30 00:00:00","2025-04-17 13:39:39",,"2025-05-01 10:44:35"
514487,"Work Completed","Supplies","2025-02-17 13:04:00","2025-01-30 18:21:26","02/19/2025 13:05:32",1600033106,"3501-41-VAC-CABINET ORDER                    ","Cabinets Only","2025-01-30 00:00:00","2025-02-19 13:05:32",,"2025-05-01 10:44:35"
514500,"Work Completed","Supplies","2025-02-03 15:59:00","2025-01-31 09:17:17","02/14/2025 16:01:33",1600033106,"1022 - Bldg - Supllies 1-31-25               ","Payables","2025-01-31 00:00:00","2025-02-14 16:01:33",,"2025-05-01 10:44:35"
514501,"Work Completed","APH-Boiler","2025-02-04 14:57:00","2025-01-31 09:18:03","01/31/2025 09:18:00",1600033040,"3524-BOILER-STEAM BALANCING TEST             ","Payables","2025-01-31 00:00:00","2025-02-04 14:57:46",,"2025-05-01 10:44:35"
514507,"Work Completed","Supplies","2025-02-03 16:03:00","2025-01-31 09:53:07","02/14/2025 16:04:35",1600033106,"1192 - Bldg - supplies 1-31-25               ","Payables","2025-01-31 00:00:00","2025-02-14 16:04:35",,"2025-05-01 10:44:35"
514508,"Work Completed","APH-Plumbing","2025-01-31 09:38:00","2025-01-31 09:53:21","01/31/2025 09:53:00",1600033050,"3528-3C-RADIATOR                             ","Payables","2025-01-31 00:00:00","2025-02-12 09:43:55",,"2025-05-01 10:44:35"
514511,"Work Completed","APH-Plumbing","2025-02-03 14:49:00","2025-01-31 10:16:16","01/31/2025 10:16:00",1600033107,"4066-COMM1-BACK UPS                          ","Payables","2025-01-31 00:00:00","2025-02-26 09:43:37",,"2025-05-01 10:44:35"
514512,"Work Completed","Supplies","2025-02-06 14:17:00","2025-01-31 10:28:37","02/19/2025 14:17:43",1600033106,"3657-bldg-fire safety notices                ","Payables","2025-01-31 00:00:00","2025-02-19 14:17:43",,"2025-05-01 10:44:35"
514513,"Work Completed","Supplies","2025-02-10 16:19:00","2025-01-31 10:32:54","01/31/2025 10:32:00",1600033106,"3528-BLDG-SUPPLIES                           ","Payables","2025-01-31 00:00:00","2025-02-19 16:19:36",,"2025-05-01 10:44:35"
514520,"Work Completed","Supplies","2025-01-31 19:26:00","2025-01-31 11:02:59","02/03/2025 19:27:16",1600033038,"3518-5C-gfi                                  ","Payables","2025-01-31 00:00:00","2025-02-03 19:27:16",,"2025-05-01 10:44:35"
514525,"Work Completed","APH-Plumbing","2025-02-03 10:58:00","2025-01-31 11:15:06","01/31/2025 11:15:00",1600033107,"4071-2B- BATJHROOM SINK CLOG                 ","Payables","2025-01-31 00:00:00","2025-02-26 10:59:32",,"2025-05-01 10:44:35"
514526,"Work Completed","APH-Plumbing","2025-02-03 15:09:00","2025-01-31 11:16:43","02/03/2025 15:09:00",1600033107,"1011 - 2B - Leaking seat at shower           ","Payables","2025-01-31 00:00:00","2025-02-26 10:04:25",,"2025-05-01 10:44:35"
514553,"Work Completed","Supplies","2025-02-03 16:15:00","2025-01-31 11:56:47","01/31/2025 11:56:00",1600033106,"4082-4F-VACANT SUPPLIES                      ","Payables","2025-01-31 00:00:00","2025-02-14 16:17:31",,"2025-05-01 10:44:35"
514555,"Work Completed","APH-Plumbing","2025-02-03 10:07:00","2025-01-31 11:57:41","01/31/2025 11:57:00",1600033107,"1976-405-BR SINK BACK UP                     ","Payables","2025-01-31 00:00:00","2025-02-26 10:20:28",,"2025-05-01 10:44:35"
514568,"Work Completed","Supplies","2025-02-03 16:25:00","2025-01-31 12:34:02","01/31/2025 12:34:00",1600033106,"4089-3C- SUPPLIES                            ","Payables","2025-01-31 00:00:00","2025-02-14 16:30:15",,"2025-05-01 10:44:35"
514577,"Work Completed","Supplies","2025-02-05 13:56:00","2025-01-31 13:16:15","01/31/2025 13:16:00",1600033106,"1833-3- KNOB COVERS                          ","Payables","2025-01-31 00:00:00","2025-02-19 13:57:22",,"2025-05-01 10:44:35"
514578,"Work Completed","Supplies","2025-02-05 13:56:00","2025-01-31 13:17:34","01/31/2025 13:17:00",1600033106,"1834-1A- KNOB COVERS                         ","Payables","2025-01-31 00:00:00","2025-02-19 13:56:36",,"2025-05-01 10:44:35"
514579,"Work Completed","Supplies","2025-02-05 13:55:00","2025-01-31 13:18:40","01/31/2025 13:18:00",1600033106,"1834-3D- KNOB COVERS                         ","Payables","2025-01-31 00:00:00","2025-02-19 13:55:54",,"2025-05-01 10:44:35"
514584,"Work Completed","APH-Boiler","2025-02-04 14:58:00","2025-01-31 14:29:43","01/31/2025 14:29:00",1600033040,"3548-BOILER-FUEL LEAK                        ","Payables","2025-01-31 00:00:00","2025-02-04 15:01:39",,"2025-05-01 10:44:35"
514585,"Work Completed","APH-Boiler","2025-02-01 13:10:00","2025-01-31 14:34:14","03/17/2025 13:11:16",1600033200,"3322 Decatur None                            ","Payables","2025-01-31 00:00:00","2025-03-17 13:11:16",,"2025-05-01 10:44:35"
514594,"Work Completed","Supplies","2025-02-04 16:59:00","2025-01-31 16:17:13","01/31/2025 16:17:00",1600033106,"3525-3D-COMBO ALARMS                         ","Payables","2025-01-31 00:00:00","2025-02-14 16:59:51",,"2025-05-01 10:44:35"
514595,"Work Completed","Supplies","2025-02-03 15:57:00","2025-01-31 16:27:16","01/31/2025 16:27:00",1600033106,"8011-bldg-faucet                             ","Payables","2025-01-31 00:00:00","2025-02-14 15:58:58",,"2025-05-01 10:44:35"
514597,"Call","Repairs",,"2025-02-03 08:12:03",,0,"2022/104/VAC/SINK/VANITY                     ","Payables","2025-02-03 00:00:00","2025-02-03 08:12:03",,"2025-05-01 10:44:35"
514598,"Work Completed","APH-Boiler",,"2025-02-03 08:17:04","02/03/2025 08:17:00",1600033200,"1181-BOILER-                                 ","Payables","2025-02-03 00:00:00","2025-03-17 13:20:53",,"2025-05-01 10:44:35"
514608,"Work Completed","Supplies","2025-02-18 12:50:00","2025-02-03 09:29:25","02/19/2025 12:50:00",1600033106,"3572/1B/VAC/CABINETS                         ","Payables","2025-02-03 00:00:00","2025-02-19 12:50:52",,"2025-05-01 10:44:35"
514610,"Work Completed","Repairs","2025-02-12 16:30:00","2025-02-03 09:32:07","02/12/2025 11:55:00",1600033131,"1836-5C-cabinet installation                 ","Payables","2025-02-03 00:00:00","2025-03-04 16:33:03",,"2025-05-01 10:44:35"
514612,"Work Completed","APH-Boiler","2025-02-03 11:21:00","2025-02-03 09:37:33","02/03/2025 09:37:00",1600033134,"3500-BOILER-RETURN LINE LEAK                 ","Payables","2025-02-03 00:00:00","2025-03-05 11:23:17",,"2025-05-01 10:44:35"
514616,"Work Completed","APH-Boiler","2025-02-03 10:35:00","2025-02-03 10:00:58","02/03/2025 10:00:00",1600033200,"3554-BOILER-LEAK                             ","Payables","2025-02-03 00:00:00","2025-03-14 10:38:00",,"2025-05-01 10:44:35"
514618,"Work Completed","APH-Boiler",,"2025-02-03 10:05:53","02/03/2025 10:05:00",1600033200,"4082-BOILER-NOT OPERATING/LEAK               ","Payables","2025-02-03 00:00:00","2025-03-14 11:09:31",,"2025-05-01 10:44:35"
514620,"Work Completed","Supplies","2025-02-04 16:46:00","2025-02-03 10:11:52","02/03/2025 10:11:00",1600033106,"1512-B7-SUPPLIES                             ","Payables","2025-02-03 00:00:00","2025-02-14 16:47:26",,"2025-05-01 10:44:35"
514623,"Work Completed","APH-Boiler","2025-03-14 10:57:00","2025-02-03 10:26:59","03/14/2025 10:57:49",1600033200,"8036-Hot Water Heater Leaking                ","Payables","2025-02-03 00:00:00","2025-03-14 10:57:49",,"2025-05-01 10:44:35"
514624,"Work Completed","Supplies","2025-02-04 16:51:00","2025-02-03 10:28:36","02/14/2025 16:53:31",1600033106,"3521-bldg-janitorial supplies-2-3            ","Payables","2025-02-03 00:00:00","2025-02-14 16:53:31",,"2025-05-01 10:44:35"
514626,"Work Completed","Supplies","2025-02-04 16:55:00","2025-02-03 10:31:14","02/14/2025 16:58:38",1600033106,"1834-2D-repair supplies                      ","Payables","2025-02-03 00:00:00","2025-02-14 16:58:38",,"2025-05-01 10:44:35"
514633,"Work Completed","Supplies","2025-02-04 16:48:00","2025-02-03 11:02:31","02/03/2025 11:02:00",1600033106,"1095-BLDG-MONTHLY SUPPLY JAN                 ","Payables","2025-02-03 00:00:00","2025-02-14 16:49:48",,"2025-05-01 10:44:35"
514646,"Work Completed","Repairs","2025-02-10 16:23:00","2025-02-03 11:17:53","02/10/2025 11:17:00",1600033131,"4082-1E-FLOOR REPAIRS                        ","MGMT-Cost Plus","2025-02-03 00:00:00","2025-03-04 16:26:33",,"2025-05-01 10:44:35"
514651,"Scheduled","Supplies",,"2025-02-03 11:24:11","02/03/2025 11:24:00",0,"1095-BLDG-WINTER SUPPLIES                    ","Payables","2025-02-03 00:00:00","2025-02-04 09:58:39",,"2025-05-01 10:44:35"
514654,"Work Completed","Repairs","2025-02-07 17:14:00","2025-02-03 11:27:56","02/07/2025 11:27:00",1600033197,"4064-1-3A-FLOOR REPAIRS                      ","MGMT-Cost Plus","2025-02-03 00:00:00","2025-03-12 17:17:25",,"2025-05-01 10:44:35"
514655,"Scheduled","Supplies",,"2025-02-03 11:28:10","02/03/2025 11:28:00",0,"1059-BLDG-WINTER SUPPLY                      ","Payables","2025-02-03 00:00:00","2025-02-03 11:39:17",,"2025-05-01 10:44:35"
514656,"Scheduled","Supplies",,"2025-02-03 11:30:41","02/03/2025 11:30:00",0,"3651-BLDG-WINTER SUPPLY                      ","Payables","2025-02-03 00:00:00","2025-02-04 09:59:16",,"2025-05-01 10:44:35"
514658,"Scheduled","APH-Boiler",,"2025-02-03 11:37:43","02/03/2025 11:37:00",0,"3524-BOILER-CO-SMOKE ALARM                   ","Payables","2025-02-03 00:00:00","2025-02-03 11:39:05",,"2025-05-01 10:44:35"
514661,"Work Completed","APH-Plumbing","2025-02-04 08:05:00","2025-02-03 11:45:48","02/03/2025 11:45:00",1600033199,"1704-4B-LEAK                                 ","Payables","2025-02-03 00:00:00","2025-03-14 08:42:12",,"2025-05-01 10:44:35"
514662,"Work Completed","Supplies","2025-02-20 17:20:00","2025-02-03 11:49:08","02/03/2025 11:49:00",1600033106,"1142-BLDG-SUPPLIES/TAPE                      ","Payables","2025-02-03 00:00:00","2025-02-20 17:21:13",,"2025-05-01 10:44:35"
514669,"Work Completed","APH-Plumbing","2025-02-03 11:42:00","2025-02-03 12:39:37","02/03/2025 12:39:00",1600033107,"3519-4E- RADIATOR REPAIR                     ","Payables","2025-02-03 00:00:00","2025-02-26 11:44:16",,"2025-05-01 10:44:35"
514670,"Work Completed","APH-Plumbing","2025-02-03 10:36:00","2025-02-03 12:49:09","02/03/2025 12:49:00",1600033107,"2060-BLDG-PLUMBING                           ","Payables","2025-02-03 00:00:00","2025-02-26 10:37:37",,"2025-05-01 10:44:35"
514681,"Work Completed","Supplies","2025-02-06 14:37:00","2025-02-03 13:23:47","02/03/2025 13:23:00",1600033106,"2020-607-alarms                              ","Payables","2025-02-03 00:00:00","2025-02-19 14:37:45",,"2025-05-01 10:44:35"
514686,"Work Completed","APH-Plumbing","2025-02-04 07:40:00","2025-02-03 13:29:03","02/04/2025 07:40:00",1600033133,"1263-5D-GAS LEAK                             ","Payables","2025-02-03 00:00:00","2025-03-01 12:20:44",,"2025-05-01 10:44:35"
514693,"Call","Repairs",,"2025-02-03 13:36:13",,0,"7002-617-3yr paint                           ","Payables","2025-02-03 00:00:00","2025-02-13 17:08:52",,"2025-05-01 10:44:35"
514694,"Work Completed","APH-Plumbing","2025-02-04 07:14:00","2025-02-03 14:19:37","02/03/2025 14:19:00",1600033107,"3528-6J-PLUMBING                             ","Payables","2025-02-03 00:00:00","2025-02-27 09:07:13",,"2025-05-01 10:44:35"
514700,"Work Completed","APH-Plumbing","2025-02-04 12:22:00","2025-02-03 15:42:08","02/04/2025 12:23:00",1600033133,"2060-BLDG-PLUMBING REPAIR                    ","Payables","2025-02-03 00:00:00","2025-03-01 12:27:12",,"2025-05-01 10:44:35"
514702,"Work Completed","APH-Boiler","2025-02-03 14:35:00","2025-02-03 16:02:44","02/03/2025 16:02:00",1600033200,"3508-BOILER NOT TURNING ON                   ","Payables","2025-02-03 00:00:00","2025-03-13 14:43:15",,"2025-05-01 10:44:35"
