WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
490803,1022,"1K","Work Completed","Repairs","2024-04-03 11:39:17",,"2024-04-16 11:10:00",1600031626,"2024-05-14 17:43:26","2024-04-16 14:30:00",,"1022 - 1K - Apartment Repair                 ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",240,240,"2024-04-30 00:00:00","2024-04",966193,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489518,1006,"2E","Work Completed","Repairs","2024-03-15 11:44:34",,"2024-04-18 13:10:00",1600031626,"2024-05-14 17:43:26","2024-04-18 16:04:00",,"1006 -2E -Paint and plaster repairs          ",1,002             ,"ADD'L WORK NEEDED",620,620,"2024-04-30 00:00:00","2024-04",966385,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490521,1006,"2D","Work Completed","Repairs","2024-03-29 12:38:27",,"2024-04-24 12:38:00",1600031626,"2024-05-14 17:43:26","2024-04-24 08:57:00",,"1006-2D-Repair Bathroom Ceiling              ",16,240             ,"SQFT   Repair the bathroom ceiling with sheetrock",5.75,92,"2024-04-30 00:00:00","2024-04",963863,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490521,1006,"2D","Work Completed","Repairs","2024-03-29 12:38:27",,"2024-04-24 12:38:00",1600031626,"2024-05-14 17:43:26","2024-04-24 08:57:00",,"1006-2D-Repair Bathroom Ceiling              ",1,245             ,"Scrape, plaster ,paint the complete bathroom ceiling",135,135,"2024-04-30 00:00:00","2024-04",963865,"2024-03-22 00:00:00","2024-11-22 00:00:00"
485928,1006,"2A","Work Completed","Repairs","2024-01-26 14:52:19",,"2024-04-02 10:01:00",1600031626,"2024-05-14 17:43:26","2024-04-03 14:21:00",,"1006 - 2A - Post Plbg Ba Ceiling             ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-04-30 00:00:00","2024-04",958889,"2024-03-22 00:00:00","2024-11-22 00:00:00"
488503,192,403,"Work Completed","Repairs","2024-03-01 11:43:18",,"2024-04-01 11:43:00",1600031626,"2024-05-14 17:43:26","2024-04-01 13:41:00",,"192-403-3YR PAINT                            ",1,002             ,"ADD'L WORK NEEDED",820,820,"2024-04-30 00:00:00","2024-04",966259,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490540,3007,"3010-7","Work Completed","Repairs","2024-04-01 09:12:18",,"2024-05-01 16:32:51",1600031626,"2024-05-14 17:43:26","2024-04-10 16:32:00",,"3010-7- Vacancy Paint Job                    ",3,,"Prime 3 rooms/were painted in grey",175,525,"2024-04-30 00:00:00","2024-04",966158,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-04-30 00:00:00","2024-04",962534,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",1,002             ,"ADD'L WORK NEEDED",830.5,830.5,"2024-04-30 00:00:00","2024-04",966264,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-04-30 00:00:00","2024-04",962535,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",5,240             ,"SQFT   Repair the bathroom ceiling with sheetrock",5.75,28.75,"2024-04-30 00:00:00","2024-04",962533,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",1,170             ,"Scrape, plaster,paint the complete kitchen",325,325,"2024-04-30 00:00:00","2024-04",962531,"2024-03-22 00:00:00","2024-11-22 00:00:00"
489159,1182,"D","Work Completed","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",1600031626,"2024-05-14 17:43:26","2024-04-04 14:00:00",,"1182-D-POST-PLUMBING                         ",12,155             ,"SQFT    Repair the kitchen wall with sheetrock",5.75,69,"2024-04-30 00:00:00","2024-04",962530,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490074,1011,"3I","Work Completed","Repairs","2024-03-25 11:22:48",,"2024-04-04 11:22:00",1600031626,"2024-05-14 17:43:26","2024-04-04 13:14:00",,"1011-3I-3 YR PAINT AND RECAULK TILE          ",1,002             ,"ADD'L WORK NEEDED",415,415,"2024-04-30 00:00:00","2024-04",966236,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490374,3508,"2F","Work Completed","Repairs","2024-03-27 16:08:08",,"2024-04-16 16:08:00",1600031626,"2024-05-14 17:43:26","2024-04-16 09:34:00",,"3508-2F-KITCHEN FLOOR                        ",42,115             ,"SQFT   Remove the old tile from the kitchen, resecure the underlayment & install new LVT tiles",10.5,441,"2024-04-30 00:00:00","2024-04",963750,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490374,3508,"2F","Work Completed","Repairs","2024-03-27 16:08:08",,"2024-04-16 16:08:00",1600031626,"2024-05-14 17:43:26","2024-04-16 09:34:00",,"3508-2F-KITCHEN FLOOR                        ",42,100             ,"SQFT   Demo the kitchen floor.",3.65,153.3,"2024-04-30 00:00:00","2024-04",963749,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490297,1051,"2G","Work Completed","Repairs","2024-03-27 09:19:17",,"2024-04-11 10:50:00",1600031626,"2024-05-14 17:43:26","2024-04-11 16:58:00",,"1051 - 2G - Post Plbg Bath Ceiling           ",1,685             ,"Install a new 36""x80""  prehung  closet door for entrance hallway complete w/a privacy lock",425,425,"2024-04-30 00:00:00","2024-04",963845,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490297,1051,"2G","Work Completed","Repairs","2024-03-27 09:19:17",,"2024-04-11 10:50:00",1600031626,"2024-05-14 17:43:26","2024-04-11 16:58:00",,"1051 - 2G - Post Plbg Bath Ceiling           ",1,985             ,"Scrape, plaster, paint the complete living room",325,325,"2024-04-30 00:00:00","2024-04",963844,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490339,7002,713,"Work Completed","Repairs","2024-03-27 12:26:07",,"2024-04-22 11:29:00",1600031626,"2024-05-14 17:43:26","2024-04-22 08:50:00",,"7002-713/3yr paint                           ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-04-30 00:00:00","2024-04",963733,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490339,7002,713,"Work Completed","Repairs","2024-03-27 12:26:07",,"2024-04-22 11:29:00",1600031626,"2024-05-14 17:43:26","2024-04-22 08:50:00",,"7002-713/3yr paint                           ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-04-30 00:00:00","2024-04",963734,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492684,7001,405,"Work Completed","Supplies","2024-04-26 10:48:45",,"2024-04-26 10:48:00",1600031627,"2024-05-14 17:46:21","2024-04-30 18:11:00",,"7001-405-SUPPLIES                            ",1,"35-01400        ","Sink, Stainless Steel 25",66,66,"2024-04-30 00:00:00","2024-04",966060,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492684,7001,405,"Work Completed","Supplies","2024-04-26 10:48:45",,"2024-04-26 10:48:00",1600031627,"2024-05-14 17:46:21","2024-04-30 18:11:00",,"7001-405-SUPPLIES                            ",1,"35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",5,5,"2024-04-30 00:00:00","2024-04",966064,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490547,1440,"2H","Work Completed","Supplies","2024-04-01 09:27:20",,"2024-04-30 16:57:00",1600031627,"2024-05-14 17:46:21","2024-04-03 16:56:00",,"1440-2H-fire repair supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966310,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490597,3528,"BLDG","Work Completed","Supplies","2024-04-01 12:58:27",,"2024-04-01 12:58:00",1600031627,"2024-05-14 17:46:21","2024-04-03 16:58:00",,"3528-BLDG-SUPPLIES                           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966311,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490468,1055,"1-BLDG","Work Completed","Supplies","2024-03-28 16:36:55",,"2024-03-28 16:36:00",1600031627,"2024-05-14 17:46:21","2024-04-01 16:41:00",,"1055-1-BLDG-SUPPLIES                         ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966303,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492743,3552,"3B","Work Completed","Supplies","2024-04-26 13:20:22",,"2024-05-03 17:55:56",1600031627,"2024-05-14 17:46:21","2024-04-26 17:55:00",,"3552-3B                                      ",1,"35-00600        ","Kitchen Deck Faucet 42-406",55,55,"2024-04-30 00:00:00","2024-04",966141,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492907,1004,"BLDG","Work Completed","Supplies","2024-04-30 11:34:10",,"2024-04-30 11:34:00",1600031627,"2024-05-14 17:46:21","2024-04-30 18:11:00",,"1004-BLDG-SUPPLIES                           ",4,"35-01000        ","Toilet Fill Valve- hunter - A400 Fluidmaster",12.72,50.88,"2024-04-30 00:00:00","2024-04",966221,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490519,1087,"BLDG","Work Completed","Supplies","2024-03-29 12:16:50",,"2024-03-29 12:16:00",1600031627,"2024-05-14 17:46:21","2024-04-01 16:44:00",,"1087-BLDG-SUPPLIES                           ",4,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,142.12,"2024-04-30 00:00:00","2024-04",963853,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490519,1087,"BLDG","Work Completed","Supplies","2024-03-29 12:16:50",,"2024-03-29 12:16:00",1600031627,"2024-05-14 17:46:21","2024-04-01 16:44:00",,"1087-BLDG-SUPPLIES                           ",12,"40-06125        ","Paper Towels 1 Roll",1.83,21.96,"2024-04-30 00:00:00","2024-04",963856,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490390,1831,"1836BLDG","Work Completed","Supplies","2024-03-28 09:39:30",,"2024-04-30 16:42:55",1600031627,"2024-05-14 17:46:21","2024-04-01 16:42:00",,"1836-bldg-supplies repairs                   ",2,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",60,120,"2024-04-30 00:00:00","2024-04",963758,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492733,1087,"4B","Work Completed","Supplies","2024-04-26 12:43:55",,"2024-05-03 18:23:53",1600031627,"2024-05-14 17:46:21","2024-04-30 18:23:00",,"1087-4B Vaac Prep                            ",1,"40-05650        ","Medicine Cabinet",45.23,45.23,"2024-04-30 00:00:00","2024-04",966139,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490383,3503,"BLDG","Work Completed","Supplies","2024-03-28 09:18:08",,"2024-03-28 09:18:00",1600031627,"2024-05-14 17:46:21","2024-04-01 16:43:00",,"3503-BLDG-GARBAGE BAGS                       ",8,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,300,"2024-04-30 00:00:00","2024-04",963757,"2024-03-22 00:00:00","2024-11-22 00:00:00"
470038,1101,"1103-1B","Work Completed","APH-Plumbing","2023-05-22 11:25:47",,"2023-05-22 11:25:00",1600031628,"2024-05-14 17:50:19",,,"1113-1B-HEATER COVERS                        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",3000,3000,"2024-04-30 00:00:00","2024-04",966256,"2024-03-22 00:00:00","2024-11-22 00:00:00"
474937,1063,"BLDG","Work Completed","APH-Plumbing","2023-08-16 12:06:13",,"2023-08-16 12:06:00",1600031628,"2024-05-14 17:50:19","2023-08-16 11:24:00",,"1063-BLDG DRAINAGE                           ",1,"aph_plumbing    ","APH PLUMBING SERVICES",524.28,524.28,"2024-04-30 00:00:00","2024-04",966219,"2024-03-22 00:00:00","2024-11-22 00:00:00"
478368,3544,"1F","Work Completed","APH-Plumbing","2023-10-10 11:40:17",,"2023-10-10 11:40:00",1600031628,"2024-05-14 17:50:19","2023-10-12 11:12:00",,"3544-1F LIVING ROOM RADIATOR VALVE           ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1369.83,1369.83,"2024-04-30 00:00:00","2024-04",966215,"2024-03-22 00:00:00","2024-11-22 00:00:00"
463184,1701,"5B","Work Completed","APH-Plumbing","2023-02-03 11:06:38",,"2023-02-03 11:06:00",1600031628,"2024-05-14 17:50:19","2023-02-03 11:43:00",,"1701-5B RADIATOR                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",319.79,319.79,"2024-04-30 00:00:00","2024-04",966223,"2024-03-22 00:00:00","2024-11-22 00:00:00"
471159,1182,34,"Work Completed","APH-Plumbing","2023-06-12 09:09:42",,"2023-06-12 09:09:00",1600031628,"2024-05-14 17:50:19","2023-06-12 12:48:00",,"1182-34-PLUMBING                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",195,195,"2024-04-30 00:00:00","2024-04",966229,"2024-03-22 00:00:00","2024-11-22 00:00:00"
481054,1096,"3C","Work Completed","APH-Plumbing","2023-11-14 14:52:50",,"2023-11-14 14:52:00",1600031628,"2024-05-14 17:50:19",,,"1096-3C-RADIATOR LEAK                        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",513.27,513.27,"2024-04-30 00:00:00","2024-04",966295,"2024-03-22 00:00:00","2024-11-22 00:00:00"
480009,1182,52,"Work Completed","APH-Plumbing","2023-11-01 10:41:11",,"2023-11-01 10:41:00",1600031628,"2024-05-14 17:50:19",,,"1182-VAC-52-PLUMBING                         ",1,"aph_plumbing    ","APH PLUMBING SERVICES",397.05,397.05,"2024-04-30 00:00:00","2024-04",966291,"2024-03-22 00:00:00","2024-11-22 00:00:00"
485984,1055,"1056-4E","Work Completed","Repairs","2024-01-29 12:11:27",,"2024-04-30 12:11:00",1600031671,"2024-05-19 21:37:28","2024-04-30 13:49:00",,"1055-1056-4E-C-S 3 YEAR PAINT                ",3,805             ,"Two coats are required, per room",150,450,"2024-04-30 00:00:00","2024-04",958916,"2024-03-22 00:00:00","2024-11-22 00:00:00"
491068,3523,"2B","Work Completed","Repairs","2024-04-08 10:51:22",,"2024-04-30 14:00:00",1600031671,"2024-05-19 21:37:28","2024-04-30 13:23:00",,"3523-2B-repairs paint-4-8-24                 ",1,,"demo countertop for kitchen",0,0,"2024-04-30 00:00:00","2024-04",966142,"2024-03-22 00:00:00","2024-11-22 00:00:00"
491068,3523,"2B","Work Completed","Repairs","2024-04-08 10:51:22",,"2024-04-30 14:00:00",1600031671,"2024-05-19 21:37:28","2024-04-30 13:23:00",,"3523-2B-repairs paint-4-8-24                 ",1,,"install kitchen countertop supplied by super",0,0,"2024-04-30 00:00:00","2024-04",966143,"2024-03-22 00:00:00","2024-11-22 00:00:00"
485742,1101,"1106-1C","Work Completed","Repairs","2024-01-25 09:50:24",,"2024-05-08 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-08 14:32:00",,"1106-1c-3 year paint                         ",3,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2024-05-31 00:00:00","2024-05",958697,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,290             ,"Regrout & recaulk bathtub tile area",215,215,"2024-05-31 00:00:00","2024-05",966077,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",25,200             ,"SQFT    Demo the bathroom floor TILE",9.6,240,"2024-05-31 00:00:00","2024-05",966079,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-05-31 00:00:00","2024-05",966071,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,385             ,"Scrape, plaster, paint the complete bedroom #1",325,325,"2024-05-31 00:00:00","2024-05",966081,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-05-31 00:00:00","2024-05",966072,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,,"PAINT BATHROOM RISER WITH SILVER PAINT",175,175,"2024-05-31 00:00:00","2024-05",966073,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,"40-05650        ","Medicine Cabinet",0,0,"2024-05-31 00:00:00","2024-05",966074,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,,"INSTALL MEDICINE CABINET",75,75,"2024-05-31 00:00:00","2024-05",966075,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",25,224             ,"SQ FT Repair the bathroom floor with wonder board, 12x12 white tiles and floor grout.",29.4,735,"2024-05-31 00:00:00","2024-05",966080,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",10,240             ,"SQFT   Repair the bathroom ceiling with sheetrock",5.75,57.5,"2024-05-31 00:00:00","2024-05",966070,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",10,235             ,"SQFT     Demo the bathroom ceiling",3.65,36.5,"2024-05-31 00:00:00","2024-05",966069,"2024-03-22 00:00:00","2024-11-22 00:00:00"
485742,1101,"1106-1C","Work Completed","Repairs","2024-01-25 09:50:24",,"2024-05-08 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-08 14:32:00",,"1106-1c-3 year paint                         ",3,805             ,"Two coats are required, per room",150,450,"2024-05-31 00:00:00","2024-05",958698,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492698,1028,"4J","Work Completed","Repairs","2024-04-26 11:31:16",,"2024-05-02 13:43:00",1600031837,"2024-06-17 13:39:17","2024-05-02 11:48:00",,"1028-4J-COURT STIP                           ",10,256             ,"SQ.FT. Demo the showerbody wall tiles",9.6,96,"2024-05-31 00:00:00","2024-05",966082,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492899,1028,"1J","Work Completed","Repairs","2024-04-30 10:56:35",,"2024-05-28 10:06:00",1600031837,"2024-06-17 13:39:17","2024-05-28 15:48:00",,"1028-1J-REPAIRS                              ",10,915             ,"SQFT    Install a new floor in living room using PRE-FINISHED oak flooring",21.45,214.5,"2024-05-31 00:00:00","2024-05",966211,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492899,1028,"1J","Work Completed","Repairs","2024-04-30 10:56:35",,"2024-05-28 10:06:00",1600031837,"2024-06-17 13:39:17","2024-05-28 15:48:00",,"1028-1J-REPAIRS                              ",1,,"FOYER ENTRANCE IS WHERE REPAIRS ARE NEEDED.",0,0,"2024-05-31 00:00:00","2024-05",966213,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492489,2042,4,"Work Completed","Repairs","2024-04-24 13:54:55",,"2024-05-28 16:58:00",1600031837,"2024-06-17 13:39:17",,,"2042 - 4 - Install kitchen cabinets          ",1,,"Install bathroom door suplied by Supt",0,0,"2024-05-31 00:00:00","2024-05",966078,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492886,2060,"2063-3A","Work Completed","Repairs","2024-04-30 10:04:08",,"2024-05-17 10:04:00",1600031837,"2024-06-17 13:39:17","2024-05-17 10:40:00",,"2060-2063-3A-CS-BR PAINT JOB                 ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-05-31 00:00:00","2024-05",966198,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492886,2060,"2063-3A","Work Completed","Repairs","2024-04-30 10:04:08",,"2024-05-17 10:04:00",1600031837,"2024-06-17 13:39:17","2024-05-17 10:40:00",,"2060-2063-3A-CS-BR PAINT JOB                 ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-05-31 00:00:00","2024-05",966197,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492900,3006,"9E","Work Completed","Repairs","2024-04-30 10:58:22",,"2024-05-29 10:58:00",1600031837,"2024-06-17 13:39:17","2024-05-29 16:05:00",,"3006-9e-cabinets installation                ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2024-05-31 00:00:00","2024-05",966210,"2024-03-22 00:00:00","2024-11-22 00:00:00"
490347,1087,"2D","Work Completed","Repairs","2024-03-27 13:09:13",,"2024-05-13 10:50:00",1600031837,"2024-06-17 13:39:17","2024-05-13 10:50:00",,"1087-2D bathroom door replacement            ",1,286             ,"Install a new 36"" x 80"" prehung door for the bathroom complete with a privacy lock.",425,425,"2024-05-31 00:00:00","2024-05",963735,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492958,1055,"2-1R","Work Completed","Repairs","2024-05-01 09:57:32",,"2024-05-23 09:57:00",1600031837,"2024-06-17 13:39:17","2024-05-23 11:42:00",,"1055-2-1R-VAC-WATER DAMAGED                  ",1,655             ,"SQFT    Skimcoat the walls in the entrance hallway.",3,3,"2024-05-31 00:00:00","2024-05",966316,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492927,1028,"5B","Work Completed","Repairs","2024-04-30 14:16:08",,"2024-05-29 09:13:00",1600031837,"2024-06-17 13:39:17","2024-05-29 16:09:00",,"1028-5B KITCHEN  CABINET INSTALL             ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2024-05-31 00:00:00","2024-05",966270,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492972,3520,"3C","Work Completed","Supplies","2024-05-01 10:26:55",,"2024-05-01 10:26:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:24:00",,"3520-3C-Supplies 05-01-2024                  ",4,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",60,240,"2024-05-31 00:00:00","2024-05",966325,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492983,1026,44,"Work Completed","Supplies","2024-05-01 10:52:26",,"2024-05-01 10:52:00",1600031838,"2024-06-17 13:41:37","2024-05-01 15:27:00",,"1026-44- VACANT UNIT                         ",1,"50-02500        ","Tile, Towel Bar (complete)",12.9,12.9,"2024-05-31 00:00:00","2024-05",966329,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492921,2063,"BLDG","Work Completed","Supplies","2024-04-30 13:15:09",,"2024-04-30 13:15:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:25:00",,"2063-BLDG-SUPPLIES                           ",2,"40-06900        ","Tape, Duct",5.4,10.8,"2024-05-31 00:00:00","2024-05",966240,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492921,2063,"BLDG","Work Completed","Supplies","2024-04-30 13:15:09",,"2024-04-30 13:15:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:25:00",,"2063-BLDG-SUPPLIES                           ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2024-05-31 00:00:00","2024-05",966245,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492921,2063,"BLDG","Work Completed","Supplies","2024-04-30 13:15:09",,"2024-04-30 13:15:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:25:00",,"2063-BLDG-SUPPLIES                           ",2,"40-04400        ","Cleaner, Window",12.1,24.2,"2024-05-31 00:00:00","2024-05",966246,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492921,2063,"BLDG","Work Completed","Supplies","2024-04-30 13:15:09",,"2024-04-30 13:15:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:25:00",,"2063-BLDG-SUPPLIES                           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",966251,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492921,2063,"BLDG","Work Completed","Supplies","2024-04-30 13:15:09",,"2024-04-30 13:15:00",1600031838,"2024-06-17 13:41:37","2024-05-02 15:25:00",,"2063-BLDG-SUPPLIES                           ",10,"20-00300        ","Bulbs, 4 ft fluors. 40 watt",2.95,29.5,"2024-05-31 00:00:00","2024-05",966241,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492731,1902,"12A","Work Completed","Supplies","2024-04-26 12:31:16",,"2024-05-31 14:59:30",1600031838,"2024-06-17 13:41:37","2024-05-16 14:59:00",,"1902-12A-CABINET ORDER                       ",1,,"Fillers",74.75,74.75,"2024-05-31 00:00:00","2024-05",966137,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492731,1902,"12A","Work Completed","Supplies","2024-04-26 12:31:16",,"2024-05-31 14:59:30",1600031838,"2024-06-17 13:41:37","2024-05-16 14:59:00",,"1902-12A-CABINET ORDER                       ",17,,"BC KNOBS",4.03,68.51,"2024-05-31 00:00:00","2024-05",966138,"2024-03-22 00:00:00","2024-11-22 00:00:00"
493032,1902,"BLDG","Work Completed","Supplies","2024-05-01 15:16:47",,"2024-05-01 15:16:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:33:00",,"1902-bldg-suply                              ",1,"30-01100        ","Plaster, white (25lb bags)",26,26,"2024-05-31 00:00:00","2024-05",966375,"2024-03-22 00:00:00","2024-11-22 00:00:00"
