PONumber,WONumber,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client
48565   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",16.19,161.9,"2023-09-12 00:00:00","09/21/2023 00:00:00","10-03400        ","Saddle, Marble Entry 4'' X 36''",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",110,"Maintenance-Inventory",0.98,107.8,"2023-09-12 00:00:00","09/13/2023 00:00:00","40-04855        ","Gloves, Woven Jersey Glove w/ Rubber Palm",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",85.44,854.4,"2023-09-12 00:00:00","09/26/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",19.18,76.72,"2023-09-12 00:00:00","09/21/2023 00:00:00","30-00750        ","Paint, Primer Latex 1 gal",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",79.2,158.4,"2023-09-12 00:00:00","09/21/2023 00:00:00","30-00750        ","Paint, Primer Latex 5 gal",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",-16.19,-80.95,"2023-09-12 00:00:00","09/12/2023 00:00:00","10-03400        ","Saddle, Marble Entry 4'' X 36''",", "
48565   ,,"HOME DEPOT CREDIT SERVICES",-110,"Maintenance-Inventory",0.99,-108.9,"2023-09-12 00:00:00","10/31/2023 00:00:00","40-04855        ","Gloves, Woven Jersey Glove w/ Rubber Palm",", "
48572   ,,"Direct Cabinet Sales",60,"Maintenance-Inventory",38,2280,"2023-09-13 00:00:00","10/05/2023 00:00:00","35-01400        ","Sink, Stainless Steel 25",", "
48574   ,,"CROWN JANITORIAL",140,"CoOp-Inventory",27.78,3889.2,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
48574   ,,"CROWN JANITORIAL",62,"CoOp-Inventory",32.52,2016.24,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
48574   ,,"CROWN JANITORIAL",150,"CoOp-Inventory",1.36,204,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
48574   ,,"CROWN JANITORIAL",20,"CoOp-Inventory",10.25,205,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-03900        ","Broom, Corn",", "
48574   ,,"CROWN JANITORIAL",20,"CoOp-Inventory",8.92,178.4,"2023-09-13 00:00:00",,"40-04400        ","Cleaner, Window",", "
48574   ,,"CROWN JANITORIAL",36,"CoOp-Inventory",7.73,278.28,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-05615        ","LYNX SPRAY BOTTLE DISINFECTANT",", "
48574   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",32.52,325.2,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-04553        ","Deodrant, island tropic (5 gallon containers)",", "
48574   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",32.52,325.2,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-04552        ","Deodorant, rain forest (5 gallon containers)",", "
48574   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",23.4,234,"2023-09-13 00:00:00","09/21/2023 00:00:00","40-06140        ","Rags, 25lb Box",", "
48574   ,,"CROWN JANITORIAL",40,"CoOp-Inventory",3.37,134.8,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-05900        ","Mop, Head 24 oz",", "
48574   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",113.74,568.7,"2023-09-13 00:00:00","09/18/2023 00:00:00","40-00776        ","BAGS, MATTRESS (KING/QUEEN) CASE",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",8.07,80.7,"2023-09-18 00:00:00",,"10-01300        ","Lock, Privacy",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",74.98,599.84,"2023-09-18 00:00:00",,"30-00800        ","Paint, Primer all-in-all  1 gallon",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",7.58,90.96,"2023-09-18 00:00:00",,"10-03800        ","Screws, Sheetrock 6 x 1 -5/8 COARSE",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",25,"Maintenance-Inventory",2.31,57.75,"2023-09-18 00:00:00",,"10-03800        ","Screws, Sheetrock 6 x 1 -5/8 COARSE",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",56.46,112.92,"2023-09-18 00:00:00",,"10-00380        ","DOOR 18 X 80 SLAB",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",25.87,77.61,"2023-09-18 00:00:00",,"50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",15.83,79.15,"2023-09-18 00:00:00",,"10-03400        ","Saddle, Marble Entry 4'' X 36''",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",-15.83,-79.15,"2023-09-18 00:00:00","09/28/2023 00:00:00","10-03400        ","Saddle, Marble Entry 4'' X 36''",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",69.58,69.58,"2023-09-18 00:00:00","09/28/2023 00:00:00","10-00750        ","SLAB DOOR - 32X80",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",48,"Maintenance-Inventory",5.65,271.2,"2023-09-18 00:00:00","09/18/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
48584   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",6.07,121.4,"2023-09-18 00:00:00","09/28/2023 00:00:00","10-01300        ","Lock, Privacy",", "
48602   ,,"CROWN JANITORIAL",15,"CoOp-Inventory",5.35,80.25,"2023-09-19 00:00:00","09/21/2023 00:00:00","40-04151        ","Buffing Machine Pads, RED",", "
48602   ,,"CROWN JANITORIAL",25,"CoOp-Inventory",5.62,140.5,"2023-09-19 00:00:00","09/21/2023 00:00:00","40-04152        ","Buffing Machine Pads,Black",", "
48602   ,,"CROWN JANITORIAL",100,"CoOp-Inventory",34.74,3474,"2023-09-19 00:00:00","10/25/2023 00:00:00","40-00750        ","Bags, Garbage (Alltype) 29 x 33 Heavy Duty",", "
48602   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",5.35,53.5,"2023-09-19 00:00:00","11/22/2023 00:00:00","40-04151        ","Buffing Machine Pads, RED",", "
48603   ,,"HOME DEPOT CREDIT SERVICES",1500,"Maintenance-Inventory",0.16,240,"2023-09-19 00:00:00","09/20/2023 00:00:00","50-03600        ","TILE, 4X4 BONE CASE",", "
48603   ,,"HOME DEPOT CREDIT SERVICES",1200,"Maintenance-Inventory",0.51,612,"2023-09-19 00:00:00","09/21/2023 00:00:00","50-03550        ","TILE, 4X4 BEIGE CS",", "
48603   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",14.06,42.18,"2023-09-19 00:00:00","09/19/2023 00:00:00","50-03600        ","TILE, 4X4 BONE CASE",", "
48609   ,,"RITZ PAINT",14,"Maintenance-Inventory",120,1680,"2023-09-20 00:00:00","09/21/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48609   ,,"RITZ PAINT",3,"Maintenance-Inventory",120,360,"2023-09-20 00:00:00","09/21/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
48609   ,,"RITZ PAINT",1,"Maintenance-Inventory",24,24,"2023-09-20 00:00:00","09/21/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",", "
48609   ,,"RITZ PAINT",24,"Maintenance-Inventory",5,120,"2023-09-20 00:00:00","09/21/2023 00:00:00","30-01350        ","TAPE- DUCT",", "
48609   ,,"RITZ PAINT",40,"Maintenance-Inventory",6,240,"2023-09-20 00:00:00","09/21/2023 00:00:00","30-01000        ","Paint, Handle 9",", "
48612   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",20.37,61.11,"2023-09-20 00:00:00","09/20/2023 00:00:00","30-00100        ","Compound, joint 5 gallon",", "
48620   ,,"Ranger Supply Co.",1,"CoOp-Inventory",89.44,89.44,"2023-09-21 00:00:00",,"35-00013        ","Hardwater Pressure Balance Gerber Cartridge Assembly (97-013)",", "
48641   ,,"CROWN JANITORIAL",100,"CoOp-Inventory",7.2,720,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", "
48641   ,,"CROWN JANITORIAL",168,"CoOp-Inventory",4.4,739.2,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-03850        ","Bleach, 1 gallon",", "
48641   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",80.38,401.9,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-04660        ","Floor Wax, 5 gallon",", "
48641   ,,"CROWN JANITORIAL",150,"CoOp-Inventory",1.36,204,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
48641   ,,"CROWN JANITORIAL",140,"CoOp-Inventory",27.78,3889.2,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
48641   ,,"CROWN JANITORIAL",24,"CoOp-Inventory",4.05,97.2,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-04500        ","Deterg Cleaner Degreaser",", "
48641   ,,"CROWN JANITORIAL",24,"CoOp-Inventory",10.99,263.76,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-04555        ","Deodorant, Xtreme Mint (Pest Control) 1 QT",", "
48641   ,,"CROWN JANITORIAL",50,"CoOp-Inventory",26.32,1316,"2023-09-25 00:00:00","09/29/2023 00:00:00","40-00350        ","Bags, Recycle Blue 55 gallon",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",26.9,538,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-02800        ","Plywood, 3/8 Underlayment",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",50,"Maintenance-Inventory",2.31,115.5,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-03900        ","Screws, Sheetrock 8 x 2-1/2 COARSE",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",24,"Maintenance-Inventory",3.75,90,"2023-09-26 00:00:00","09/28/2023 00:00:00","35-02000        ","Toilet Flapper",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",49.27,98.54,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-04810        ","Hose, 175 ft. Hose Reel Mobile Cart",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",6.48,19.44,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-07670        ","Glue, Gorilla Glue All Purpose  4oz",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",22.78,227.8,"2023-09-26 00:00:00","09/28/2023 00:00:00","30-01100        ","Plaster, white (25lb bags)",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",85.44,1025.28,"2023-09-26 00:00:00","09/28/2023 00:00:00","35-00050        ","DELTA SINGLE LEVER BATH FAUCET includes speedy connect #520 MPU-DST",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",15.97,63.88,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-06743        ","Tool, Utility blades 100pk 
Stanley",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",30.38,243.04,"2023-09-26 00:00:00","09/28/2023 00:00:00","30-02000        ","Paint, Zinser Perma White Mildew",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",12.99,103.92,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-08837        ","Rodent, Pest blocking foam 12oz   
Seals gaps 1""-3"" / Color Gray",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",166.4,166.4,"2023-09-26 00:00:00","09/28/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",37.97,151.88,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-03330        ","Tool, Jimmy Bar 30 in. Long Straight  Pry Bar 7/8 in",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",14.49,144.9,"2023-09-26 00:00:00","10/13/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",24.58,196.64,"2023-09-26 00:00:00","10/13/2023 00:00:00","50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",20.21,161.68,"2023-09-26 00:00:00","10/13/2023 00:00:00","50-00650        ","Thinset (50lb Bags)",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",26.99,107.96,"2023-09-26 00:00:00","10/17/2023 00:00:00","40-06590        ","Rodent,   Barrier Kit/ Steel Wool fabric
4""x5'",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",40,"Maintenance-Inventory",0.98,39.2,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-04855        ","Gloves, Woven Jersey Glove w/ Rubber Palm",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",18,"Maintenance-Inventory",6.88,123.84,"2023-09-26 00:00:00","09/28/2023 00:00:00","35-01000        ","Toilet Fill Valve
- hunter - A400 Fluidmaster",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",11.48,57.4,"2023-09-26 00:00:00","09/28/2023 00:00:00","40-09937        ","Glue, DAP contact cement 3oz",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",18,"Maintenance-Inventory",20.88,375.84,"2023-09-26 00:00:00","10/16/2023 00:00:00","40-03041        ","Rodent, Mint Repellent Spray 16oz",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",55.93,167.79,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",74.13,148.26,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-00950        ","Hollow Core Door 36 x 80 slab",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",121.83,243.66,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-00400        ","Pre hung door, 24x80",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",126.48,252.96,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-00500        ","Pre hung door, 28x80",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",131.13,262.26,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-00600        ","Pre hung door, 30 x80",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",16.19,242.85,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-03400        ","Saddle, Marble Entry 4'' X 36''",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",13.39,200.85,"2023-09-26 00:00:00","09/28/2023 00:00:00","10-04200        ","Sheetrock, White",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",80,"Maintenance-Inventory",0.56,44.8,"2023-09-26 00:00:00","09/28/2023 00:00:00","20-00590        ","Plate, GFI (white)",", "
48647   ,,"HOME DEPOT CREDIT SERVICES",32,"Maintenance-Inventory",8.94,286.08,"2023-09-26 00:00:00","09/28/2023 00:00:00","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",", "
48648   ,,"RITZ PAINT",9,"Maintenance-Inventory",120,1080,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48648   ,,"RITZ PAINT",6,"Maintenance-Inventory",48,288,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00400        ","Paint, #160 2 gallon (white)",", "
48648   ,,"RITZ PAINT",4,"Maintenance-Inventory",24,96,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00400        ","Paint, #160 1 gallon (white)",", "
48648   ,,"RITZ PAINT",4,"Maintenance-Inventory",48,192,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00500        ","Paint, BEIGE 2 gallon",", "
48648   ,,"RITZ PAINT",4,"Maintenance-Inventory",48,192,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-2 GALLON",", "
48648   ,,"RITZ PAINT",4,"Maintenance-Inventory",24,96,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-1 GALLON",", "
48648   ,,"RITZ PAINT",48,"Maintenance-Inventory",0.75,36,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00205        ","PAINT BRUSH 2''",", "
48648   ,,"RITZ PAINT",48,"Maintenance-Inventory",1.25,60,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00210        ","Paint,Brush 3",", "
48648   ,,"RITZ PAINT",1,"Maintenance-Inventory",199.95,199.95,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48648   ,,"RITZ PAINT",5,"Maintenance-Inventory",19.95,99.75,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-00750        ","",", "
48648   ,,"RITZ PAINT",1,"Maintenance-Inventory",30,30,"2023-09-26 00:00:00","10/16/2023 00:00:00","30-01000        ","",", "
48648   ,,"RITZ PAINT",1,"Maintenance-Inventory",8,8,"2023-09-26 00:00:00","10/16/2023 00:00:00","10-00980        ","",", "
48658   ,,"RITZ PAINT",1,"Maintenance-Inventory",199.95,199.95,"2023-09-28 00:00:00","09/28/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48687   ,,"Durst Corp",65,"CoOp-Inventory",7.95,516.75,"2023-10-03 00:00:00","10/03/2023 00:00:00","35-01375        ","Shower Head ( water saving) plastic",", "
48687   ,,"Durst Corp",50,"CoOp-Inventory",2.76,138,"2023-10-03 00:00:00","10/03/2023 00:00:00","35-01950        ","Tailpiece,1 1/2 x 8 RB flange",", "
48689   ,,"Lowes Business Acct/SYNCB",12,"Maintenance-Inventory",6.63,79.56,"2023-10-04 00:00:00","10/05/2023 00:00:00","35-01375        ","Shower Head ( water saving) plastic",", "
48689   ,,"Lowes Business Acct/SYNCB",25,"Maintenance-Inventory",1.21,30.25,"2023-10-04 00:00:00","10/05/2023 00:00:00","40-06950        ","Tape Electrical",", "
48696   ,,"F&F HARDWARE AND SUPPLY. INC.",3,"Maintenance-Inventory",199.5,598.5,"2023-10-04 00:00:00",,"35-02079        ","19 X 25 COMBO SINK/ VANITY",", "
48696   ,,"F&F HARDWARE AND SUPPLY. INC.",6,"Maintenance-Inventory",113.7,682.2,"2023-10-04 00:00:00",,"30-01100        ","Plaster, white (25lb bags)",", "
48700   ,,"ULINE",12,"CoOp-Inventory",9,108,"2023-10-05 00:00:00","10/05/2023 00:00:00","40-06740        ","Tool, Utility Knife",", "
48700   ,,"ULINE",8,"CoOp-Inventory",40,320,"2023-10-05 00:00:00","10/05/2023 00:00:00","40-07128        ","C-FOLD PAPER TOWELS - 2400/case

S-7128",", "
48700   ,,"ULINE",6,"CoOp-Inventory",18,108,"2023-10-05 00:00:00","10/05/2023 00:00:00","40-07132        ","Cleaner, Heavy Duty Hand cleaner citrus 1 gal.

s-17132",", "
48710   ,,"RITZ PAINT",6,"Maintenance-Inventory",48,288,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
48710   ,,"RITZ PAINT",14,"Maintenance-Inventory",120,1680,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48710   ,,"RITZ PAINT",4,"Maintenance-Inventory",120,480,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
48710   ,,"RITZ PAINT",2,"Maintenance-Inventory",120,240,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",", "
48710   ,,"RITZ PAINT",4,"Maintenance-Inventory",24,96,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00300        ","Paint,#160 1 gallon (white)",", "
48710   ,,"RITZ PAINT",4,"Maintenance-Inventory",150,600,"2023-10-06 00:00:00","10/16/2023 00:00:00","30-00255        ","China White 5 gal",", "
48714   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",8.47,50.82,"2023-10-06 00:00:00","10/06/2023 00:00:00","10-01300        ","",", "
48714   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",8.97,53.82,"2023-10-06 00:00:00","10/06/2023 00:00:00","10-01800        ","",", "
48719   ,,"Mohawk Carpet",100,"Maintenance-Inventory",54.61,5461,"2023-10-09 00:00:00","10/23/2023 00:00:00","50-02650        ","LVT - Emerald Creek Pierre 29.72sqft per box",", "
48724   ,,"Costello's Ace Hard Ware",24,"CoOp-Inventory",44,1056,"2023-10-09 00:00:00","10/12/2023 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", "
48724   ,,"Costello's Ace Hard Ware",6,"CoOp-Inventory",175,1050,"2023-10-09 00:00:00","10/12/2023 00:00:00","35-02079        ","19 X 25 COMBO SINK/ VANITY",", "
48724   ,,"Costello's Ace Hard Ware",36,"CoOp-Inventory",45,1620,"2023-10-09 00:00:00","10/12/2023 00:00:00","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",", "
48724   ,,"Costello's Ace Hard Ware",3,"CoOp-Inventory",125,375,"2023-10-09 00:00:00","10/12/2023 00:00:00","35-02074        ","19 x 17 COMBO SINK/VANITY",", "
48724   ,,"Costello's Ace Hard Ware",24,"CoOp-Inventory",-44,-1056,"2023-10-09 00:00:00","10/12/2023 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric CREDIT",", "
48725   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",5.33,63.96,"2023-10-09 00:00:00","10/09/2023 00:00:00","40-00125        ","1-5/8""x36"" Aluminum Door Sweep",", "
48725   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",4.79,95.8,"2023-10-09 00:00:00","10/12/2023 00:00:00","35-01390        ","Shut Off Valves 1/2"" x 3/8"" Angle",", "
48725   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",4.62,92.4,"2023-10-09 00:00:00","10/09/2023 00:00:00","50-00125        ","CEMENT/SAND MIX 80LB DIRECT DELIVET",", "
48729   ,,"Century Maintenance",1,"Maintenance-Inventory",120,120,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-00900        ","Pre hung Door 36x80",", "
48729   ,,"Century Maintenance",40,"Maintenance-Inventory",4,160,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-02000        ","Molding, 3/4 x 1/4 round (per 8 ft)",", "
48729   ,,"Century Maintenance",3,"Maintenance-Inventory",120,360,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-00400        ","Pre hung door, 24x80",", "
48729   ,,"Century Maintenance",2,"Maintenance-Inventory",120,240,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-00600        ","Pre hung door, 30 x80",", "
48729   ,,"Century Maintenance",2,"Maintenance-Inventory",120,240,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-00700        ","Pre hung door 32x80",", "
48729   ,,"Century Maintenance",40,"Maintenance-Inventory",12,480,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-02100        ","Molding,5 1/4 clamshell (per 8 ft)",", "
48729   ,,"Century Maintenance",40,"Maintenance-Inventory",9,360,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-01900        ","Molding, 2 1/4 clamshell (per 8 ft)",", "
48729   ,,"Century Maintenance",10,"Maintenance-Inventory",31.05,310.5,"2023-10-10 00:00:00","10/11/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", "
48729   ,,"Century Maintenance",2,"Maintenance-Inventory",79,158,"2023-10-10 00:00:00","10/11/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48740   ,,"CROWN JANITORIAL",20,"CoOp-Inventory",4.57,91.4,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-00250        ","Ammonia, 1 gallon",", "
48740   ,,"CROWN JANITORIAL",36,"CoOp-Inventory",3.37,121.32,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-05900        ","Mop, Head 24 oz",", "
48740   ,,"CROWN JANITORIAL",125,"CoOp-Inventory",4.54,567.5,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-00776        ","CASES --BAGS, MATTRESS (KING/QUEEN)",", "
48740   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",27.78,1944.6,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
48740   ,,"CROWN JANITORIAL",144,"CoOp-Inventory",4.4,633.6,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-03850        ","Bleach, 1 gallon",", "
48740   ,,"CROWN JANITORIAL",300,"CoOp-Inventory",1.36,408,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",4,"CoOp-Inventory",19.18,76.72,"2023-10-10 00:00:00","10/10/2023 00:00:00","30-00750        ","Paint, Primer Latex 1 gal",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",15,"CoOp-Inventory",21.89,328.35,"2023-10-10 00:00:00","10/10/2023 00:00:00","10-02900        ","Reducing Strip, Metal 12'",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",48,"CoOp-Inventory",3.33,159.84,"2023-10-10 00:00:00","11/01/2023 00:00:00","10-00200        ","LATEX CAULKING 1 TUBE",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",12,"CoOp-Inventory",11.94,143.28,"2023-10-10 00:00:00","10/10/2023 00:00:00","10-02900        ","Reducing Strip, Metal 12'",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",10,"CoOp-Inventory",14.02,140.2,"2023-10-10 00:00:00","10/10/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",10,"CoOp-Inventory",14.92,149.2,"2023-10-10 00:00:00","10/10/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",-24,"CoOp-Inventory",8.08,-193.92,"2023-10-10 00:00:00","11/02/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",-10,"CoOp-Inventory",14.92,-149.2,"2023-10-10 00:00:00","11/03/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)",", "
48741   ,,"HOME DEPOT CREDIT SERVICES",24,"CoOp-Inventory",8.08,193.92,"2023-10-10 00:00:00","10/10/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
