WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
499536,2020,610,"Work Completed","Repairs","2024-07-25 09:43:27",,"2024-08-08 16:29:00",1600032234,"2024-09-03 17:05:24","2024-08-08 08:33:00",,"2020-610-3YR PAINT                           ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-08-31 00:00:00","2024-08",973541,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499536,2020,610,"Work Completed","Repairs","2024-07-25 09:43:27",,"2024-08-08 16:29:00",1600032234,"2024-09-03 17:05:24","2024-08-08 08:33:00",,"2020-610-3YR PAINT                           ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-08-31 00:00:00","2024-08",973544,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497604,1039,"1B","Work Completed","Repairs","2024-06-28 12:59:38",,"2024-07-17 12:59:00",1600032234,"2024-09-03 17:05:24","2024-07-18 16:25:00",,"1039-1B-LIVING ROOM FLOOR                    ",240,900             ,"SQFT    Demo the living room floor",3.65,876,"2024-08-31 00:00:00","2024-08",971276,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497564,1004,"6C","Work Completed","Repairs","2024-06-28 09:48:23",,"2024-08-07 09:48:00",1600032234,"2024-09-03 17:05:24","2024-08-07 16:21:00",,"1004-6C- 3 YR PAINT                          ",5,920             ,"SQFT    Demo the living room ceiling",3.65,18.25,"2024-08-31 00:00:00","2024-08",971271,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497564,1004,"6C","Work Completed","Repairs","2024-06-28 09:48:23",,"2024-08-07 09:48:00",1600032234,"2024-09-03 17:05:24","2024-08-07 16:21:00",,"1004-6C- 3 YR PAINT                          ",5,925             ,"SQFT    Repair the ceiling in living room with sheetrock",5.75,28.75,"2024-08-31 00:00:00","2024-08",971272,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499144,192,411,"Work Completed","Repairs","2024-07-22 09:00:17",,"2024-08-05 09:00:00",1600032234,"2024-09-03 17:05:24","2024-08-05 07:49:00",,"192-411-PAINT JOB                            ",1,765             ,"Scrape, plaster, paint the complete privacy hallway",180,180,"2024-08-31 00:00:00","2024-08",973238,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499281,1831,"1836-3C","Work Completed","Repairs","2024-07-23 09:33:32",,"2024-07-31 10:41:00",1600032234,"2024-09-03 17:05:24","2024-07-31 07:55:00",,"1836-3C-court stip repairs                   ",5,235             ,"SQFT     Demo the bathroom ceiling",3.65,18.25,"2024-08-31 00:00:00","2024-08",973332,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499973,3531,"BLDG","Work Completed","Supplies","2024-07-31 10:10:20",,"2024-07-31 10:10:00",1600032235,"2024-09-03 17:07:00","2024-08-01 16:25:00",,"3531-BLDG-SUPPLIES                           ",10,"40-00776        ","BAGS, MATTRESS (KING/QUEEN)",6.2,62,"2024-08-31 00:00:00","2024-08",973774,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499973,3531,"BLDG","Work Completed","Supplies","2024-07-31 10:10:20",,"2024-07-31 10:10:00",1600032235,"2024-09-03 17:07:00","2024-08-01 16:25:00",,"3531-BLDG-SUPPLIES                           ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,38.88,"2024-08-31 00:00:00","2024-08",975817,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500072,3507,"BLDG","Work Completed","Supplies","2024-08-01 11:05:35",,"2024-08-01 11:05:00",1600032235,"2024-09-03 17:07:00","2024-08-26 15:38:00",,"3507-BLDG-SUPPLIES                           ",12,"40-00250        ","Ammonia, 1 gallon",5.72,68.64,"2024-08-31 00:00:00","2024-08",973913,"2024-04-12 00:00:00","2024-12-12 00:00:00"
501739,1975,"BLDG","Work Completed","Supplies","2024-08-22 09:42:48",,"2024-08-22 09:42:00",1600032235,"2024-09-03 17:07:00","2024-08-22 18:05:00",,"1975-bldg-supply                             ",2,"30-01000        ","Paint, Handle 9",8.1,16.2,"2024-08-31 00:00:00","2024-08",975842,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499973,3531,"BLDG","Work Completed","Supplies","2024-07-31 10:10:20",,"2024-07-31 10:10:00",1600032235,"2024-09-03 17:07:00","2024-08-01 16:25:00",,"3531-BLDG-SUPPLIES                           ",8,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,300,"2024-08-31 00:00:00","2024-08",973775,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500191,1054,"BLDG","Work Completed","Supplies","2024-08-02 10:51:01",,"2024-08-02 10:51:00",1600032235,"2024-09-03 17:07:00","2024-08-05 16:57:00",,"1054-BLDG-SUPPLIES 08-02-2024                ",1,"35-00600        ","Kitchen Deck Faucet 42-406",55,55,"2024-08-31 00:00:00","2024-08",973983,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502182,4086,3,"Work Completed","Supplies","2024-08-28 09:31:54",,"2024-08-28 09:31:00",1600032235,"2024-09-03 17:07:00","2024-08-28 08:57:00",,"4086-3-WINDOW GUARDS                         ",2,"40-05100        ","Guard, Window X-L 27-50 5 bar",50,100,"2024-08-31 00:00:00","2024-08",976199,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500221,4083,,"Work Completed","Supplies","2024-08-02 12:55:31",,"2024-08-02 12:55:00",1600032235,"2024-09-03 17:07:00","2024-08-05 09:16:00",,"4083-A/C BRACKETS                            ",14,"40-00040        ","A/C Brackets",68.25,955.5,"2024-08-31 00:00:00","2024-08",974034,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499694,1101,"1101-5B","Work Completed","Supplies","2024-07-26 10:32:00",,"2024-07-26 10:32:00",1600032235,"2024-09-03 17:07:00","2024-08-19 17:32:00",,"1101-5B-SUPPLIES                             ",1,"35-02079        ","19 X 25 COMBO SINK/ VANITY",168,168,"2024-08-31 00:00:00","2024-08",973619,"2024-04-12 00:00:00","2024-12-12 00:00:00"
501716,4098,,"Work Completed","Supplies","2024-08-21 16:23:25",,"2024-08-21 16:23:00",1600032235,"2024-09-03 17:07:00","2024-08-26 15:43:00",,"4098- BLDG- SUPPLIES 08.21.24                ",1,"30-00800        ","Paint, Primer all-in-all  1 gallon",99,99,"2024-08-31 00:00:00","2024-08",975806,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500162,4105,,"Work Completed","Supplies","2024-08-02 10:13:07",,"2024-08-02 10:13:00",1600032235,"2024-09-03 17:07:00","2024-08-06 09:55:00",,"4105- BLDG- SUPPLIES 08.02.24                ",2,"30-01000        ","Paint, Handle 9",8.1,16.2,"2024-08-31 00:00:00","2024-08",973952,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500162,4105,,"Work Completed","Supplies","2024-08-02 10:13:07",,"2024-08-02 10:13:00",1600032235,"2024-09-03 17:07:00","2024-08-06 09:55:00",,"4105- BLDG- SUPPLIES 08.02.24                ",1,"30-00100        ","Compound, joint 5 gallon",29.69,29.69,"2024-08-31 00:00:00","2024-08",973955,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500162,4105,,"Work Completed","Supplies","2024-08-02 10:13:07",,"2024-08-02 10:13:00",1600032235,"2024-09-03 17:07:00","2024-08-06 09:55:00",,"4105- BLDG- SUPPLIES 08.02.24                ",1,"30-01900        ","Primer, KILZ Mold & Mildew",41,41,"2024-08-31 00:00:00","2024-08",973957,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499197,3501,"BLDG","Work Completed","Supplies","2024-07-22 11:16:57",,"2024-07-22 11:16:00",1600032235,"2024-09-03 17:07:00","2024-08-13 13:55:00",,"3501-BLDG-SIGNS                              ",1,"37-01700        ","Smoke Detector Law (metal)",15.59,15.59,"2024-08-31 00:00:00","2024-08",973280,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499881,2001,"BLDG","Work Completed","Supplies","2024-07-30 11:31:35",,"2024-08-21 16:25:25",1600032235,"2024-09-03 17:07:00","2024-08-01 16:24:00",,"2001 - Bldg - Supplies 7-30-24               ",10,"40-00660        ","Bags, Garbage 60 gal 100/CS",39.83,398.3,"2024-08-31 00:00:00","2024-08",973723,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499881,2001,"BLDG","Work Completed","Supplies","2024-07-30 11:31:35",,"2024-08-21 16:25:25",1600032235,"2024-09-03 17:07:00","2024-08-01 16:24:00",,"2001 - Bldg - Supplies 7-30-24               ",10,"40-00525        ","Bags, Compactor 40""",40.02,400.2,"2024-08-31 00:00:00","2024-08",973724,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502082,1860,"1860BLDG","Work Completed","Supplies","2024-08-27 11:24:02",,"2024-08-27 11:24:00",1600032235,"2024-09-03 17:07:00","2024-08-30 09:37:00",,"1860-bldg-supplies 8-27-24                   ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150,"2024-08-31 00:00:00","2024-08",976158,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499858,3184,"5D","Work Completed","APH-Plumbing","2024-07-30 10:31:02",,"2024-08-27 14:41:00",1600032236,"2024-09-03 17:10:58","2024-07-30 14:41:00",,"3184-5D showerbody                           ",1,"aph_plumbing    ","APH PLUMBING SERVICES",481.96,481.96,"2024-08-31 00:00:00","2024-08",976190,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500004,3501,24,"Work Completed","APH-Plumbing","2024-07-31 11:30:22",,"2024-07-31 11:30:00",1600032236,"2024-09-03 17:10:58","2024-08-05 10:44:00",,"3501-24-VIOLATION PLUMBING                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",692.07,692.07,"2024-08-31 00:00:00","2024-08",976216,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500113,1181,"C2","Work Completed","APH-Plumbing","2024-08-01 14:27:25",,"2024-08-01 14:27:00",1600032236,"2024-09-03 17:10:58","2024-08-06 11:51:00",,"1181-C2-LEAKING INTO B2                      ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1556.58,1556.58,"2024-08-31 00:00:00","2024-08",976225,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497543,4093,,"Work Completed","Supplies","2024-06-27 16:37:53",,"2024-08-22 17:10:00",1600032238,"2024-09-03 17:15:21","2024-06-28 17:10:00",,"4093-BUILDING                                ",1,"37-01700        ","Smoke Detector Law (metal)",9.1,9.1,"2024-08-31 00:00:00","2024-08",971206,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497543,4093,,"Work Completed","Supplies","2024-06-27 16:37:53",,"2024-08-22 17:10:00",1600032238,"2024-09-03 17:15:21","2024-06-28 17:10:00",,"4093-BUILDING                                ",1,"40-06190        ","Sign, Gas Leak Metal",9.1,9.1,"2024-08-31 00:00:00","2024-08",971208,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499550,1101,"1102-6A","Work Completed","Repairs","2024-07-25 10:08:32",,"2024-08-08 10:08:00",1600032261,"2024-09-12 15:44:07","2024-08-08 19:08:00",,"1102-6A-REPAIR                               ",1,392             ,"Install a new 36""x80"" prehung door to the entrance of bedroom #1 complete w/ a privacy lock.",425,425,"2024-08-31 00:00:00","2024-08",973547,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499695,1027,"2I","Work Completed","Repairs","2024-07-26 11:00:24",,"2024-08-14 13:28:00",1600032358,"2024-09-17 14:45:52","2024-08-14 09:15:00",,"1027-2I CABINET INSTALL                      ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2024-08-31 00:00:00","2024-08",973626,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500048,3520,"4F","Work Completed","Repairs","2024-08-01 09:34:59",,"2024-08-23 12:22:00",1600032358,"2024-09-17 14:45:52","2024-08-23 14:16:00",,"3520-4F-cabinet install                      ",1,120             ,"Demo the kitchen cabinets",385,385,"2024-08-31 00:00:00","2024-08",973891,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-08-31 00:00:00","2024-08",973357,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",1,385             ,"Scrape, plaster, paint the complete bedroom #1",325,325,"2024-08-31 00:00:00","2024-08",973358,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",6,261             ,"SQFT Repair the  ShowerBody wall with  wonderboard, 4x4 white  wall tiles, & grout",29.4,176.4,"2024-08-31 00:00:00","2024-08",973353,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",6,240             ,"SQFT   Repair the bathroom ceiling with sheetrock",5.75,34.5,"2024-08-31 00:00:00","2024-08",973355,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",6,256             ,"SQ.FT. Demo the showerbody wall tiles",9.6,57.6,"2024-08-31 00:00:00","2024-08",973352,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499309,3533,"2A","Work Completed","Repairs","2024-07-23 10:46:04",,"2024-08-15 10:46:00",1600032358,"2024-09-17 14:45:52","2024-08-15 09:09:00",,"3533-2A-REPAIRS                              ",6,235             ,"SQFT     Demo the bathroom ceiling",3.65,21.9,"2024-08-31 00:00:00","2024-08",973354,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499860,2060,"2060-S54","Work Completed","Repairs","2024-07-30 10:48:10",,"2024-08-14 10:48:00",1600032358,"2024-09-17 14:45:52","2024-08-14 16:55:00",,"2060-2060-S54-3 YEAR PAINT                   ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2024-08-31 00:00:00","2024-08",973690,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499860,2060,"2060-S54","Work Completed","Repairs","2024-07-30 10:48:10",,"2024-08-14 10:48:00",1600032358,"2024-09-17 14:45:52","2024-08-14 16:55:00",,"2060-2060-S54-3 YEAR PAINT                   ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-08-31 00:00:00","2024-08",973692,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500048,3520,"4F","Work Completed","Repairs","2024-08-01 09:34:59",,"2024-08-23 12:22:00",1600032358,"2024-09-17 14:45:52","2024-08-23 14:16:00",,"3520-4F-cabinet install                      ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2024-08-31 00:00:00","2024-08",973892,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499857,1868,"1A","Work Completed","Repairs","2024-07-30 10:30:52",,"2024-08-14 10:30:00",1600032358,"2024-09-17 14:45:52","2024-08-14 08:58:00",,"1868-1A-CS-KTN FLOOR REPAIR                  ",54,115             ,"SQFT   Remove the old tile from the kitchen, resecure the underlayment & install new LVT tiles",10.5,567,"2024-08-31 00:00:00","2024-08",973689,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499693,1101,"1101-5B","Work Completed","Repairs","2024-07-26 10:29:54",,"2024-08-19 10:29:00",1600032358,"2024-09-17 14:45:52","2024-08-19 12:48:00",,"1101-5B-REPAIR                               ",1,385             ,"Scrape, plaster, paint the complete bedroom #1",325,325,"2024-08-31 00:00:00","2024-08",973613,"2024-04-12 00:00:00","2024-12-12 00:00:00"
478406,1868,"1A","Work Completed","Repairs","2023-10-10 12:48:08",,"2024-08-14 12:48:00",1600032358,"2024-09-17 14:45:52","2024-08-14 08:56:00",,"1868-1A-CS-3 YEAR PAINT                      ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-08-31 00:00:00","2024-08",950437,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499693,1101,"1101-5B","Work Completed","Repairs","2024-07-26 10:29:54",,"2024-08-19 10:29:00",1600032358,"2024-09-17 14:45:52","2024-08-19 12:48:00",,"1101-5B-REPAIR                               ",1,225             ,"Demo the bathroom vanity",60,60,"2024-08-31 00:00:00","2024-08",973616,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500454,2060,"2063-4E","Work Completed","APH-Plumbing","2024-08-06 16:33:54",,"2024-08-06 16:33:00",1600032360,"2024-09-17 14:48:32","2024-08-07 11:44:00",,"2060-20634E-CHECK AND REPAIR LEAK            ",1,"35-02025        ","Toilet Supply (speedies)",3.1,3.1,"2024-08-31 00:00:00","2024-08",976276,"2024-04-12 00:00:00","2024-12-12 00:00:00"
500454,2060,"2063-4E","Work Completed","APH-Plumbing","2024-08-06 16:33:54",,"2024-08-06 16:33:00",1600032360,"2024-09-17 14:48:32","2024-08-07 11:44:00",,"2060-20634E-CHECK AND REPAIR LEAK            ",1,"36-01450        ","DEEP WAX GASKET       TAKWAXD",7.18,7.18,"2024-08-31 00:00:00","2024-08",976274,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502415,1101,"1102-3D","Work Completed","Supplies","2024-08-29 14:15:36",,"2024-08-29 14:15:00",1600032403,"2024-09-25 14:03:14","2024-09-13 19:25:00",,"1102-3D-SUPPLIES                             ",1,"35-02079        ","19 X 25 COMBO SINK/ VANITY",168,168,"2024-09-25 00:00:00","2024-09",976295,"2024-04-12 00:00:00","2024-12-12 00:00:00"
501804,1028,"BLDG","Work Completed","Supplies","2024-08-22 12:44:15",,"2024-09-24 17:44:08",1600032403,"2024-09-25 14:03:14","2024-09-03 17:43:00",,"1028-BLDG GARBAGE CANS                       ",8,,"50GL BLUE GARBAGE BINS WITH LIDS",97.46,779.68,"2024-09-25 00:00:00","2024-09",976263,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497502,4103,,"Work Completed","Supplies","2024-06-27 12:18:07",,"2024-09-24 17:22:00",1600032403,"2024-09-25 14:03:14","2024-07-03 17:21:00",,"4103-BUILDING SIGNS                          ",1,"37-01700        ","Smoke Detector Law (metal)",9.1,9.1,"2024-09-25 00:00:00","2024-09",971143,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497502,4103,,"Work Completed","Supplies","2024-06-27 12:18:07",,"2024-09-24 17:22:00",1600032403,"2024-09-25 14:03:14","2024-07-03 17:21:00",,"4103-BUILDING SIGNS                          ",1,"40-06190        ","Sign, Gas Leak Metal",15.59,15.59,"2024-09-25 00:00:00","2024-09",971145,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502451,1039,"BLDG","Work Completed","Supplies","2024-08-30 09:24:40",,"2024-08-30 09:24:00",1600032403,"2024-09-25 14:03:14","2024-09-03 17:36:00",,"1039-BLDG-BAGS                               ",1,001             ,"DELIVERY",30,30,"2024-09-25 00:00:00","2024-09",976354,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502451,1039,"BLDG","Work Completed","Supplies","2024-08-30 09:24:40",,"2024-08-30 09:24:00",1600032403,"2024-09-25 14:03:14","2024-09-03 17:36:00",,"1039-BLDG-BAGS                               ",10,"40-00600        ","Garbage Bags, Regular, 23x17x46",37.88,378.8,"2024-09-25 00:00:00","2024-09",976353,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502522,1976,"BLDG","Work Completed","Supplies","2024-09-03 10:06:57",,"2024-09-24 17:49:29",1600032403,"2024-09-25 14:03:14","2024-09-04 17:46:00",,"1976-BLDG-SUPPLIES 9-3-24                    ",6,"40-03850        ","Bleach, 1 gallon",5.94,35.64,"2024-09-25 00:00:00","2024-09",976463,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502522,1976,"BLDG","Work Completed","Supplies","2024-09-03 10:06:57",,"2024-09-24 17:49:29",1600032403,"2024-09-25 14:03:14","2024-09-04 17:46:00",,"1976-BLDG-SUPPLIES 9-3-24                    ",6,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,225,"2024-09-25 00:00:00","2024-09",976465,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499626,3501,45,"Work Completed","Repairs","2024-07-25 14:45:37",,"2024-09-27 14:45:00",1600032436,"2024-10-04 12:14:14","2024-09-27 18:29:00",,"3501-45-BR PAINT & TILES REPAIR              ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-09-30 00:00:00","2024-09",973574,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499626,3501,45,"Work Completed","Repairs","2024-07-25 14:45:37",,"2024-09-27 14:45:00",1600032436,"2024-10-04 12:14:14","2024-09-27 18:29:00",,"3501-45-BR PAINT & TILES REPAIR              ",32,257             ,"SQ.FT. Demo tile bathroom wall",3.3,105.6,"2024-09-30 00:00:00","2024-09",973571,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502074,1004,"5E","Work Completed","Repairs","2024-08-27 11:04:39",,"2024-09-26 11:04:00",1600032436,"2024-10-04 12:14:14","2024-09-26 16:21:00",,"1004-5E-FIRE RAPIR PAINT JOB                 ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2024-09-30 00:00:00","2024-09",976138,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502074,1004,"5E","Work Completed","Repairs","2024-08-27 11:04:39",,"2024-09-26 11:04:00",1600032436,"2024-10-04 12:14:14","2024-09-26 16:21:00",,"1004-5E-FIRE RAPIR PAINT JOB                 ",3,805             ,"Two coats are required, per room",150,450,"2024-09-30 00:00:00","2024-09",976139,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502074,1004,"5E","Work Completed","Repairs","2024-08-27 11:04:39",,"2024-09-26 11:04:00",1600032436,"2024-10-04 12:14:14","2024-09-26 16:21:00",,"1004-5E-FIRE RAPIR PAINT JOB                 ",0,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0,"2024-09-30 00:00:00","2024-09",976141,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499984,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:45:14",,"2024-09-18 10:45:00",1600032436,"2024-10-04 12:14:14","2024-09-18 18:34:00",,"1102-2B-REPAIR                               ",1,393             ,"Install a new 24""x80"" prehung closet door for bedroom #1 complete w/ a privacy lock.",425,425,"2024-09-30 00:00:00","2024-09",973780,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499984,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:45:14",,"2024-09-18 10:45:00",1600032436,"2024-10-04 12:14:14","2024-09-18 18:34:00",,"1102-2B-REPAIR                               ",1,491             ,"Install a new 34""x80""  prehung door to the entrance of bedroom #2 complete w/ a privacy lock",425,425,"2024-09-30 00:00:00","2024-09",973782,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502061,1004,"1D","Work Completed","Repairs","2024-08-27 10:39:29",,"2024-09-16 10:39:00",1600032436,"2024-10-04 12:14:14","2024-09-16 12:41:00",,"1004-1D-FIRE REPAIR PAINT JOB                ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-09-30 00:00:00","2024-09",976111,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499984,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:45:14",,"2024-09-18 10:45:00",1600032436,"2024-10-04 12:14:14","2024-09-18 18:34:00",,"1102-2B-REPAIR                               ",1,,"HALLWAY CLOSET DOOR SZIE 18 X 80",425,425,"2024-09-30 00:00:00","2024-09",973779,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499984,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:45:14",,"2024-09-18 10:45:00",1600032436,"2024-10-04 12:14:14","2024-09-18 18:34:00",,"1102-2B-REPAIR                               ",48,110             ,"SQFT   Install a new kitchen floor using underlayment and LVT.",10.5,504,"2024-09-30 00:00:00","2024-09",973784,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499988,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:51:04",,"2024-09-18 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-19 18:31:00",,"1102-2B-3 YEAR PAINT                         ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-09-30 00:00:00","2024-09",973785,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499984,1101,"1102-2B","Work Completed","Repairs","2024-07-31 10:45:14",,"2024-09-18 10:45:00",1600032436,"2024-10-04 12:14:14","2024-09-18 18:34:00",,"1102-2B-REPAIR                               ",48,100             ,"SQFT   Demo the kitchen floor.",3.65,175.2,"2024-09-30 00:00:00","2024-09",973783,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502061,1004,"1D","Work Completed","Repairs","2024-08-27 10:39:29",,"2024-09-16 10:39:00",1600032436,"2024-10-04 12:14:14","2024-09-16 12:41:00",,"1004-1D-FIRE REPAIR PAINT JOB                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-09-30 00:00:00","2024-09",976113,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502417,1101,"1102-3D","Work Completed","Repairs","2024-08-29 14:18:52",,"2024-09-13 14:18:00",1600032436,"2024-10-04 12:14:14","2024-09-13 14:13:00",,"1102--3D-REPAIR                              ",1,225             ,"Demo the bathroom vanity",60,60,"2024-09-30 00:00:00","2024-09",976303,"2024-04-12 00:00:00","2024-12-12 00:00:00"
499686,4116,"7G","Work Completed","Supplies","2024-07-26 09:30:34",,"2024-09-25 19:42:54",1600032438,"2024-10-04 12:17:23","2024-09-24 19:42:00",,"4116-7G-COUNTERTOP                           ",1,"05-02500        ","Countertop (Custom)priced per order",681.95,681.95,"2024-09-30 00:00:00","2024-09",973605,"2024-04-12 00:00:00","2024-12-12 00:00:00"
504155,2060,"2063-2A","Work Completed","APH-Plumbing","2024-09-20 14:12:23",,"2024-09-20 14:12:00",1600032440,"2024-10-04 12:19:59","2024-09-25 10:04:00",,"2060-2063-2A-BR SINK INSTALLATION            ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1050,1050,"2024-09-30 00:00:00","2024-09",979513,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502065,1004,"5D","Work Completed","Repairs","2024-08-27 10:46:43",,"2024-09-30 10:46:00",1600032491,"2024-10-15 15:24:24","2024-09-30 12:13:00",,"1004-5D-FIRE REPAIR PAINT JOB                ",4,805             ,"Two coats are required, per room",150,600,"2024-09-30 00:00:00","2024-09",976123,"2024-04-12 00:00:00","2024-12-12 00:00:00"
502065,1004,"5D","Work Completed","Repairs","2024-08-27 10:46:43",,"2024-09-30 10:46:00",1600032491,"2024-10-15 15:24:24","2024-09-30 12:13:00",,"1004-5D-FIRE REPAIR PAINT JOB                ",0,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0,"2024-09-30 00:00:00","2024-09",976125,"2024-04-12 00:00:00","2024-12-12 00:00:00"
