WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"06/22/2023 10:47:00","2023-06-22 20:09:00",,"3523-5B-HPD VIOL-repairs           ",77,110             ,"SQFT   Install a new kitchen floor using underlayment and VCT.",9.3,716.1
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"06/22/2023 10:47:00","2023-06-22 20:09:00",,"3523-5B-HPD VIOL-repairs           ",6,700             ,"SQFT    Demo the bathroom hallway floor",3.65,21.9
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"06/22/2023 10:47:00","2023-06-22 20:09:00","rmarte      ","3523-5B-HPD VIOL-repairs           ",0,,"",0,0
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"06/22/2023 10:47:00","2023-06-22 20:09:00",,"3523-5B-HPD VIOL-repairs           ",1,002             ,"ADD'L WORK NEEDED",411.4,411.4
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"06/22/2023 10:47:00","2023-06-22 20:09:00",,"3523-5B-HPD VIOL-repairs           ",6,720             ,"SQFT    Install new #2 PRE-FINISHED oak flooring in the bathroom hallway",21.45,128.7
469815,3523,"5B","Work Completed","Supplies","2023-05-17 10:30:23",,"05/18/2023 11:30:00","2023-05-18 11:31:00",,"3523-sink harware                  ",1,"35-01400        ","Sink, Stainless Steel 25",66,66
469815,3523,"5B","Work Completed","Supplies","2023-05-17 10:30:23",,"05/18/2023 11:30:00","2023-05-18 11:31:00",,"3523-sink harware                  ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33
469815,3523,"5B","Work Completed","Supplies","2023-05-17 10:30:23",,"05/18/2023 11:30:00","2023-05-18 11:31:00",,"3523-sink harware                  ",1,"del             ","DELIVERY CHARGE",30,30
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",0,,":Tax Amount",0,0
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",1,"50-00300        ","Grout, Wall  (10 lb Bags)",31.05,31.05
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",3,"30-01350        ","TAPE- DUCT",5.74,17.22
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",2,"30-01230        ","TAPE, BLUE PAINTERS",10.92,21.84
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",3,"30-00210        ","Paint,Brush 3",2.03,6.09
469816,1142,"1-1E","Work Completed","Supplies","2023-05-17 10:40:07",,"05/18/2023 11:06:00","2023-05-18 11:06:00",,"1142/1e/vacancy                    ",1,001             ,"DELIVERY",30,30
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",2,"40-04801        ","HOSE, HOT WATER 50'",58.89,117.78
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",1,"40-06100        ","Oil, compressor SAE 20",14.15,14.15
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",4,"40-06900        ","Tape, Duct",5.4,21.6
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",0,,":Tax Amount",0,0
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",6,"40-03850        ","Bleach, 1 gallon",4.89,29.34
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",4,"40-00250        ","Ammonia, 1 gallon",5.72,22.88
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",3,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,43.53
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",8,"40-00725        ","Bags, Garbage 22 x 14 x 55 Xlarge",31.95,255.6
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",3,"40-00050        ","Ajax Cleanser 21oz",1.62,4.86
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",3,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,107.88
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",3,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,106.59
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,124.41
469819,1026,"BLDG","Work Completed","Supplies","2023-05-17 10:49:16",,"05/17/2023 11:07:00","2023-05-18 11:13:00",,"1026-Bldg Supplies                 ",1,"del             ","DELIVERY CHARGE",30,30
469821,3540,"BLDG","Work Completed","Plumbing","2023-05-17 10:58:38",,"04/03/2023 10:58:00","2023-04-03 09:06:00","sepulved    ","3540-BLDG-OVERHEAD STEAM LINE      ",0,,"",0,0
469821,3540,"BLDG","Work Completed","Plumbing","2023-05-17 10:58:38",,"04/03/2023 10:58:00","2023-04-03 09:06:00",,"3540-BLDG-OVERHEAD STEAM LINE      ",1,"plumbing        ","PLUMBING SERVICES",1205,1205
469823,2020,408,"Scheduled","Repairs","2023-05-17 11:14:41",,"06/05/2023 08:47:00",,,"2020/408/3 year paint              ",1,,"Tenant's #917-349-1576",0,0
469823,2020,408,"Scheduled","Repairs","2023-05-17 11:14:41",,"06/05/2023 08:47:00",,,"2020/408/3 year paint              ",4,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1300
469823,2020,408,"Scheduled","Repairs","2023-05-17 11:14:41",,"06/05/2023 08:47:00",,,"2020/408/3 year paint              ",4,805             ,"Two coats are required, per room",150,600
469823,2020,408,"Scheduled","Repairs","2023-05-17 11:14:41",,"06/05/2023 08:47:00",,,"2020/408/3 year paint              ",1,,"USE CHINA WHITE SEMI GLOSS PAINT",0,0
469823,2020,408,"Scheduled","Repairs","2023-05-17 11:14:41",,"06/05/2023 08:47:00",,,"2020/408/3 year paint              ",1,,"LPJ 12/22/2015",0,0
469824,1039,"2A","Work Completed","Plumbing","2023-05-17 11:24:33",,"05/17/2023 11:47:00","2023-05-17 11:48:00","bhaganjr    ","1039/2a/plumbing                   ",0,,"",0,0
469824,1039,"2A","Work Completed","Plumbing","2023-05-17 11:24:33",,"05/17/2023 11:47:00","2023-05-17 11:48:00",,"1039/2a/plumbing                   ",1,"plumbing        ","PLUMBING SERVICES",1245.48,1245.48
469824,1039,"2A","Work Completed","Plumbing","2023-05-17 11:24:33",,"05/17/2023 11:47:00","2023-05-17 11:48:00",,"1039/2a/plumbing                   ",1,"36-01400        ","11/4X12 CP TBE TP       TUBTBER112120",15.01,15.01
469824,1039,"2A","Work Completed","Plumbing","2023-05-17 11:24:33",,"05/17/2023 11:47:00","2023-05-17 11:48:00",,"1039/2a/plumbing                   ",1,"36-00750        ","11/2 TUBULAR P TRAP W.C.       TRATBPTWC",39.51,39.51
469824,1039,"2A","Work Completed","Plumbing","2023-05-17 11:24:33",,"05/17/2023 11:47:00","2023-05-17 11:48:00",,"1039/2a/plumbing                   ",0,,":Tax Amount",0,0
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",4,910             ,"SQFT    Install a new floor in living room using underlayment and VCT.",9.3,37.2
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",1,,"PAINT KITCHEN AND BATHROOM WITH SEMI GLOSS PAINT",0,0
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",0,"cu6             ","""CHILD UNDER AGE 6""",0,0
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",1,002             ,"ADD'L WORK NEEDED",1064,1064
469825,1026,4,"Work Completed","Repairs","2023-05-17 11:36:12",,"05/17/2023 11:36:00","2023-05-31 15:51:00",,"1026-4-3 Year Paint                ",0,,":Tax Amount",0,0
469829,1365,"4E","Work Completed","Supplies","2023-05-17 12:07:34",,"05/17/2023 09:46:00","2023-05-17 09:46:00",,"1365-4E kitchen faucet             ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33
469829,1365,"4E","Work Completed","Supplies","2023-05-17 12:07:34",,"05/17/2023 09:46:00","2023-05-17 09:46:00",,"1365-4E kitchen faucet             ",0,,":Tax Amount",0,0
469830,3554,"BLDG","Work Completed","Supplies","2023-05-17 12:13:45",,"05/17/2023 12:13:00","2023-05-17 14:35:00",,"3554/BLDG./KEYS                    ",10,050             ,"Supplied Medeco Keys for the building entry door to the office",18,180
469836,1711,"BLDG","Work Completed","Supplies","2023-05-17 12:54:02",,"05/17/2023 12:54:00","2023-05-18 11:20:00",,"1711-BLDG-SUPPLY                   ",0,,":Tax Amount",0,0
469836,1711,"BLDG","Work Completed","Supplies","2023-05-17 12:54:02",,"05/17/2023 12:54:00","2023-05-18 11:20:00",,"1711-BLDG-SUPPLY                   ",6,"40-05625        ","Mailbox Locks 5 - Cam",9.25,55.5
469836,1711,"BLDG","Work Completed","Supplies","2023-05-17 12:54:02",,"05/17/2023 12:54:00","2023-05-18 11:20:00",,"1711-BLDG-SUPPLY                   ",1,001             ,"DELIVERY",30,30
469837,1026,4,"Work Completed","Supplies","2023-05-17 13:39:44",,"05/18/2023 11:16:00","2023-05-18 11:16:00",,"1026-4                             ",0,,":Tax Amount",0,0
469837,1026,4,"Work Completed","Supplies","2023-05-17 13:39:44",,"05/18/2023 11:16:00","2023-05-18 11:16:00",,"1026-4                             ",2,"40-06135        ","Peep Hole and Chime",24.5,49
469837,1026,4,"Work Completed","Supplies","2023-05-17 13:39:44",,"05/18/2023 11:16:00","2023-05-18 11:16:00",,"1026-4                             ",2,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",53.93,107.86
469837,1026,4,"Work Completed","Supplies","2023-05-17 13:39:44",,"05/18/2023 11:16:00","2023-05-18 11:16:00",,"1026-4                             ",10,"40-03800        ","Battery, 9 volt",5.27,52.7
469839,1092,"3A","Work Completed","Plumbing","2023-05-17 14:24:00",,"05/22/2023 09:38:00","2023-05-22 09:43:00","sepulved    ","1092-3A-PLUMBING                   ",0,,"",0,0
469839,1092,"3A","Work Completed","Plumbing","2023-05-17 14:24:00",,"05/22/2023 09:38:00","2023-05-22 09:43:00",,"1092-3A-PLUMBING                   ",1,"plumbing        ","PLUMBING SERVICES",1440,1440
469839,1092,"3A","Work Completed","Plumbing","2023-05-17 14:24:00",,"05/22/2023 09:38:00","2023-05-22 09:43:00",,"1092-3A-PLUMBING                   ",0,,":Tax Amount",0,0
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",10,"40-00525        ","Bags, Compactor 40""",40.02,400.2
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",10,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,375
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",5,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,179.8
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",12,"40-03850        ","Bleach, 1 gallon",4.89,58.68
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",3,"40-04552        ","Deodorant, rain forest (5 gallon containers)",41.47,124.41
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",10,"20-00561        ","GFI Outlets",15,150
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",4,"40-06900        ","Tape, Duct",5.4,21.6
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",0,,":Tax Amount",0,0
469841,2001,"BLDG","Work Completed","Supplies","2023-05-17 14:47:07",,"05/19/2023 11:19:00","2023-05-19 11:19:00",,"2001 - Bldg - supplies 5-17-23     ",1,001             ,"DELIVERY",30,30
469843,1365,"4A","Canceled","Repairs","2023-05-17 15:18:14",,,,,"1365-4A Post plumbing work repairs ",21,155             ,"SQFT    Repair the kitchen wall with sheetrock",5.75,120.75
469843,1365,"4A","Canceled","Repairs","2023-05-17 15:18:14",,,,,"1365-4A Post plumbing work repairs ",70,117             ,"SQFT   Repair the kitchen floor with underlayment and VCT.",9.3,651
469843,1365,"4A","Canceled","Repairs","2023-05-17 15:18:14",,,,,"1365-4A Post plumbing work repairs ",25,910             ,"SQFT    Install a new floor in living room using underlayment and VCT.",9.3,232.5
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,58.04
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",2,"40-04650        ","Floor Stripper, 5 gallon",62.21,124.42
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",2,"40-04553        ","Deodrant, island tropic (5 gallon containers)",41.47,82.94
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",6,"40-03850        ","Bleach, 1 gallon",4.89,29.34
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",6,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,213.18
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",4,"40-00250        ","Ammonia, 1 gallon",5.72,22.88
469845,3519,"BLDG","Work Completed","Supplies","2023-05-17 15:32:04",,"05/17/2023 15:32:00","2023-05-18 11:31:00",,"3519-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30
469848,3540,"3F","Work Completed","Supplies","2023-05-17 15:45:38",,"05/17/2023 15:45:00","2023-06-01 15:53:00",,"3540-3f-SINK                       ",1,"35-02078        ","Sink for 19"" x 25"" Vanity",148.16,148.16
469848,3540,"3F","Work Completed","Supplies","2023-05-17 15:45:38",,"05/17/2023 15:45:00","2023-06-01 15:53:00",,"3540-3f-SINK                       ",1,001             ,"DELIVERY",30,30
469849,1059,"2-BST","Work Completed","Repairs","2023-05-17 15:52:52",,"05/26/2023 15:52:00","2023-05-26 09:10:00",,"1059-2-BST-LIVING ROOM WALL REPAIR ",16,345             ,"SQFT    Repair the wall in bedroom #1 with sheetrock",5.75,92
469849,1059,"2-BST","Work Completed","Repairs","2023-05-17 15:52:52",,"05/26/2023 15:52:00","2023-05-26 09:10:00",,"1059-2-BST-LIVING ROOM WALL REPAIR ",1,355             ,"Scrape, plaster, paint the complete bedroom #1 wall",90,90
469849,1059,"2-BST","Work Completed","Repairs","2023-05-17 15:52:52",,"05/26/2023 15:52:00","2023-05-26 09:10:00",,"1059-2-BST-LIVING ROOM WALL REPAIR ",0,,":Tax Amount",0,0
469859,3533,"4G","Work Completed","Supplies","2023-05-18 08:20:40",,"05/18/2023 08:20:00","2023-05-18 11:35:00",,"3533-4G-SUPPLIES                   ",1,"20-01300        ","FIXTURE, KITCHEN WITH COVER",37.8,37.8
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-04100        ","Wall Cab 30/30",274.85,274.85
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-03300        ","Wall Cab 15/30",167.9,167.9
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-04000        ","Wall Cab 30/18",192.05,192.05
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-04301        ","Wall Cab 33/18",207,207
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-03550        ","Wall Cab 21/30",204.7,204.7
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-02800        ","Sink Base 36",388.8,388.8
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",2,"05-00350        ","Base Cabinet 21",285.2,570.4
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-02530        ","Toe Kick",59.4,59.4
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-02500        ","Countertop (Custom)priced per order",360,360
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",1,"05-02550        ","Filler 3x84",116.1,116.1
469860,1022,"4G","Work Completed","Supplies","2023-05-18 08:20:47",,"06/15/2023 14:27:00","2023-06-15 14:26:00",,"1022/4G/VAC/CABINETS               ",0,,":Tax Amount",0,0
469862,3510,"3B","Work Completed","Repairs","2023-05-18 09:24:36",,"05/18/2023 09:24:00","2023-06-27 19:19:00",,"3510-3B-Bathroom Ceiling           ",1,245             ,"Scrape, plaster ,paint the complete bathroom ceiling",135,135
469862,3510,"3B","Work Completed","Repairs","2023-05-18 09:24:36",,"05/18/2023 09:24:00","2023-06-27 19:19:00",,"3510-3B-Bathroom Ceiling           ",1,002             ,"ADD'L WORK NEEDED",385,385
469866,1081,"2G","Work Completed","Supplies","2023-05-18 09:46:36",,"05/18/2023 11:35:00","2023-05-19 11:36:00",,"1081-2G-SUPPLY                     ",0,,":Tax Amount",0,0
469866,1081,"2G","Work Completed","Supplies","2023-05-18 09:46:36",,"05/18/2023 11:35:00","2023-05-19 11:36:00",,"1081-2G-SUPPLY                     ",1,"10-01500        ","Lock, Entry set mortise L.H.( 91A-3LH)",102.6,102.6
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00",,"1712-4A-3 year paint-repairs       ",4,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1300
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00",,"1712-4A-3 year paint-repairs       ",4,805             ,"Two coats are required, per room",150,600
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00",,"1712-4A-3 year paint-repairs       ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00",,"1712-4A-3 year paint-repairs       ",0,,":Tax Amount",0,0
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00","rmarte      ","1712-4A-3 year paint-repairs       ",0,,"",0,0
469867,1712,"4A","Work Completed","Repairs","2023-05-18 09:52:40",,"06/22/2023 11:23:00","2023-06-29 19:07:00",,"1712-4A-3 year paint-repairs       ",1,002             ,"ADD'L WORK NEEDED",1195,1195
469869,1181,"A1","Work Completed","Repairs","2023-05-18 10:13:44",,"05/25/2023 10:13:00","2023-05-25 09:10:00",,"1181-A1-3YR PAINT                  ",3,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,975
469869,1181,"A1","Work Completed","Repairs","2023-05-18 10:13:44",,"05/25/2023 10:13:00","2023-05-25 09:10:00",,"1181-A1-3YR PAINT                  ",0,,":Tax Amount",0,0
469869,1181,"A1","Work Completed","Repairs","2023-05-18 10:13:44",,"05/25/2023 10:13:00","2023-05-25 09:10:00",,"1181-A1-3YR PAINT                  ",3,805             ,"Two coats are required, per room",150,450
469872,1512,"BLDG","Work Completed","Supplies","2023-05-18 10:29:01",,"05/18/2023 10:29:00","2023-05-18 08:24:00",,"1512-BLDG-TOILET PUMPS             ",3,"35-01000        ","Hunter Ball Cock Flush Kit",12.72,38.16
469873,871,506,"Scheduled","Repairs","2023-05-18 10:29:08",,"07/05/2023 10:29:00","2023-07-05 13:07:00",,"871-506-3 YEAR PAINT               ",3,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,975
469873,871,506,"Scheduled","Repairs","2023-05-18 10:29:08",,"07/05/2023 10:29:00","2023-07-05 13:07:00",,"871-506-3 YEAR PAINT               ",3,805             ,"Two coats are required, per room",150,450
469873,871,506,"Scheduled","Repairs","2023-05-18 10:29:08",,"07/05/2023 10:29:00","2023-07-05 13:07:00",,"871-506-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
469873,871,506,"Scheduled","Repairs","2023-05-18 10:29:08",,"07/05/2023 10:29:00","2023-07-05 13:07:00","jbatista    ","871-506-3 YEAR PAINT               ",0,,"",0,0
469873,871,506,"Scheduled","Repairs","2023-05-18 10:29:08",,"07/05/2023 10:29:00","2023-07-05 13:07:00",,"871-506-3 YEAR PAINT               ",1,002             ,"ADD'L WORK NEEDED",310,310
469875,1027,"2H","Work Completed","Plumbing","2023-05-18 10:54:08",,"05/18/2023 10:54:00","2023-05-18 10:49:00","bhaganjr    ","1027-2H-bathtub clogg              ",0,,"",0,0
469875,1027,"2H","Work Completed","Plumbing","2023-05-18 10:54:08",,"05/18/2023 10:54:00","2023-05-18 10:49:00",,"1027-2H-bathtub clogg              ",1,"plumbing        ","PLUMBING SERVICES",960,960
469875,1027,"2H","Work Completed","Plumbing","2023-05-18 10:54:08",,"05/18/2023 10:54:00","2023-05-18 10:49:00",,"1027-2H-bathtub clogg              ",0,,":Tax Amount",0,0
469876,890,,"Scheduled","Plumbing","2023-05-18 10:56:08",,"05/18/2023 10:56:00",,,"890-BLDG-HOUSE TRAP                ",0,,,0,0
469878,871,,"Scheduled","Plumbing","2023-05-18 10:57:17",,"05/18/2023 10:57:00",,,"871-BLDG-HOUSE TRAP                ",0,,,0,0
469881,1181,"C4","Work Completed","Repairs","2023-05-18 11:15:15",,"05/24/2023 11:15:00","2023-05-24 12:18:00",,"1181-C4-3YR PAINT                  ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300
469881,1181,"C4","Work Completed","Repairs","2023-05-18 11:15:15",,"05/24/2023 11:15:00","2023-05-24 12:18:00",,"1181-C4-3YR PAINT                  ",4,805             ,"Two coats are required, per room",150,600
469881,1181,"C4","Work Completed","Repairs","2023-05-18 11:15:15",,"05/24/2023 11:15:00","2023-05-24 12:18:00",,"1181-C4-3YR PAINT                  ",0,,":Tax Amount",0,0
469882,616,,"Work Completed","Plumbing","2023-05-18 11:23:15",,"05/19/2023 11:23:00","2023-05-19 11:20:00","sepulved    ","637-6TH FL - WATER OUTLET/PIPE BURS",0,,"",0,0
469882,616,,"Work Completed","Plumbing","2023-05-18 11:23:15",,"05/19/2023 11:23:00","2023-05-19 11:20:00",,"637-6TH FL - WATER OUTLET/PIPE BURS",1,"plumbing        ","PLUMBING SERVICES",932,932
469888,3503,"BLDG","Work Completed","Supplies","2023-05-18 11:52:58",,"05/18/2023 11:52:00","2023-05-19 08:07:00",,"3503-BLDG-SUPPLIES                 ",2,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,71.92
469888,3503,"BLDG","Work Completed","Supplies","2023-05-18 11:52:58",,"05/18/2023 11:52:00","2023-05-19 08:07:00",,"3503-BLDG-SUPPLIES                 ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150
469888,3503,"BLDG","Work Completed","Supplies","2023-05-18 11:52:58",,"05/18/2023 11:52:00","2023-05-19 08:07:00",,"3503-BLDG-SUPPLIES                 ",6,"40-03850        ","Bleach, 1 gallon",4.89,29.34
