YardiMM2PODetID,PONumber,WONumber,VendorCode,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,POAmount,WOAndInvoiceAmt,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client,Date1,Date2
64360,52079   ,,"cro1        ","CROWN JANITORIAL",150,"CoOp-Inventory",1.43,214.5,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-06125        ","Paper Towels, 1 Roll",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64361,52079   ,,"cro1        ","CROWN JANITORIAL",100,"CoOp-Inventory",7.28,728,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-04850        ","Nitrile Gloves, Latex Black, Disposable, 100pc, XL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64362,52079   ,,"cro1        ","CROWN JANITORIAL",168,"CoOp-Inventory",4.45,747.6,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-03850        ","Bleach, 1-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64363,52079   ,,"cro1        ","CROWN JANITORIAL",50,"CoOp-Inventory",46.45,2322.5,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-00700        ","Bags, Garbage 48 XXH Large",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64364,52079   ,,"cro1        ","CROWN JANITORIAL",70,"CoOp-Inventory",29.73,2081.1,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-00730        ","Bags, 60gal XXLarge",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64365,52079   ,,"cro1        ","CROWN JANITORIAL",100,"CoOp-Inventory",28.06,2806,10575.13,0,"2025-01-17 00:00:00","2025-01-21 00:00:00","40-00600        ","Garbage Bags, Regular, 23x17x46",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64368,52081   ,513194  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",220.94,220.94,220.94,2721.41,"2025-01-17 00:00:00","2025-01-17 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 578 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64389,52083   ,,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",412.11,412.11,994.26,0,"2025-01-17 00:00:00","2025-01-18 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64407,52083   ,,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",582.15,582.15,994.26,0,"2025-01-17 00:00:00","2025-01-17 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64401,52086   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",388.68,388.68,388.68,0,"2025-01-17 00:00:00","2025-01-17 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64402,52087   ,512788  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",256.48,256.48,256.48,2570,"2025-01-21 00:00:00","2025-01-21 00:00:00","material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
64403,52088   ,512650  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",125,125,125,4838.4,"2025-01-21 00:00:00",,"material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64404,52089   ,510355  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",221.99,221.99,221.99,17249.6,"2025-01-21 00:00:00","2025-01-21 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","2024-03-01 00:00:00","2025-05-01 00:00:00"
64405,52090   ,509145  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",993.38,993.38,993.38,8500,"2025-01-21 00:00:00","2025-01-20 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 540 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64406,52091   ,512437  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",350.97,350.97,350.97,171.75,"2025-01-21 00:00:00","2025-01-21 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64408,52092   ,513189  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",27.74,27.74,27.74,821.61,"2025-01-21 00:00:00","2025-01-21 00:00:00","material        ",513189,"651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","2024-03-01 00:00:00","2025-05-01 00:00:00"
64412,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",76.49,458.94,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00450        ","Slab Door, 24 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64413,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",179.99,1079.94,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00400        ","Pre-hung Door, 24 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64414,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",85.49,512.94,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00850        ","Slab Door, 34 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64415,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",94.49,566.94,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00950        ","Slab Door, 36 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64416,52093   ,,"cen1        ","Century Maintenance",15,"Maintenance-Inventory",19.79,296.85,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-04200        ","Sheetrock, White 1/2in. x 4ft. x 8ft.",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64417,52093   ,,"cen1        ","Century Maintenance",15,"Maintenance-Inventory",24.69,370.35,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","50-00500        ","Sheetrock, Wonderboard",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64418,52093   ,,"cen1        ","Century Maintenance",2,"Maintenance-Inventory",94.5,189,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-03800        ","Screws, Sheetrock 6 x 1 -5/8 Coarse (per lb)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64419,52093   ,,"cen1        ","Century Maintenance",15,"Maintenance-Inventory",22.5,337.5,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","50-00200        ","Grout, Floor (25lb Bags)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64420,52093   ,,"cen1        ","Century Maintenance",600,"Maintenance-Inventory",0.86,516,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-02000        ","Molding, 3/4 x 1/4 Round",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64421,52093   ,,"cen1        ","Century Maintenance",240,"Maintenance-Inventory",2.03,487.2,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-02100        ","Molding, 5 1/4 clamshell",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64422,52093   ,,"cen1        ","Century Maintenance",96,"Maintenance-Inventory",2.25,216,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00300        ","Closet Rod, Wood 10'",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64423,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",83.69,502.14,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00750        ","Slab Door, 32 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64424,52093   ,,"cen1        ","Century Maintenance",6,"Maintenance-Inventory",193.5,1161,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-00600        ","Pre-hung Door, 30 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64425,52093   ,,"cen1        ","Century Maintenance",10,"Maintenance-Inventory",11.69,116.9,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","50-00125        ","Cement/Sand Mix 80LB",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64426,52093   ,,"cen1        ","Century Maintenance",10,"Maintenance-Inventory",14.39,143.9,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-03700        ","Saddle, Wood 4 x 37",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64427,52093   ,,"cen1        ","Century Maintenance",50,"Maintenance-Inventory",14.39,719.5,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-02900        ","Reducing Strip, Metal 12'",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64428,52093   ,,"cen1        ","Century Maintenance",10,"Maintenance-Inventory",7.65,76.5,7751.6,0,"2025-01-21 00:00:00","2025-01-21 00:00:00","10-04500        ","Studs, Wood 2x4x10",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64438,52095   ,513004  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",77.76,77.76,1244.13,5145,"2025-01-22 00:00:00","2025-01-22 00:00:00","material        ","Misc","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64964,52095   ,513004  ,"cen1        ","Century Maintenance",160,"Maintenance-COGS",6.75,1080,1244.13,5145,"2025-01-22 00:00:00","2025-02-14 00:00:00","10-02675        ","Pre-finished Oak Flooring (20sqft/ctn)","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64965,52095   ,513004  ,"cen1        ","Century Maintenance",2,"Maintenance-COGS",6.29,12.58,1244.13,5145,"2025-01-22 00:00:00","2025-02-14 00:00:00","10-02500        ","Nails - Spiral, Flooring 7D","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64967,52095   ,513004  ,"cen1        ","Century Maintenance",80,"Maintenance-COGS",0.81,64.8,1244.13,5145,"2025-01-22 00:00:00","2025-02-14 00:00:00","10-02000        ","Molding, 3/4 x 1/4 Round","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64439,52096   ,511459  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",100,100,100,0,"2025-01-22 00:00:00",,"material        ","Misc","AZOIC ASSOCIATES LLC, 2653 FREDERICK DOUGLASS BLVD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64440,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",15.78,315.6,7204.18,0,"2025-01-22 00:00:00","2025-01-27 00:00:00","50-02750        ","Tile, Glue Ceramic",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64442,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",40,"Maintenance-Inventory",22.47,898.8,7204.18,0,"2025-01-22 00:00:00","2025-01-24 00:00:00","20-00586        ","Fixture, Satco 13"" w/o Pull, Hall-Bed",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64443,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",50,"Maintenance-Inventory",25.99,1299.5,7204.18,0,"2025-01-22 00:00:00","2025-01-23 00:00:00","20-00580        ","Fixture w/o Pull Chain, Kitchen-Hall-Liv-Bed",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64444,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",10.97,109.7,7204.18,0,"2025-01-22 00:00:00",,"10-01800        ","Lock, Passage",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64445,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",300,"Maintenance-Inventory",3.52,1056,7204.18,0,"2025-01-22 00:00:00",,"10-01300        ","Lock, Privacy",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64446,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",16.63,332.6,7204.18,0,"2025-01-22 00:00:00","2025-01-22 00:00:00","50-00300        ","Grout, Wall (10lb Bags)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64447,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",118.52,2370.4,7204.18,0,"2025-01-22 00:00:00","2025-01-22 00:00:00","35-00050        ","Delta Single Lever Basin Faucet 520MPU-DST Bath (includes speedy connect)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64448,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",16,"Maintenance-Inventory",31.18,498.88,7204.18,0,"2025-01-22 00:00:00","2025-01-22 00:00:00","30-01900        ","Primer, KILZ Mold & Mildew",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64449,52097   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",19.18,287.7,7204.18,0,"2025-01-22 00:00:00","2025-01-22 00:00:00","30-00800        ","Primer, All in All, 1-gallon (BIN)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64441,52098   ,513115  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",94.48,94.48,94.48,160.56,"2025-01-22 00:00:00","2025-01-22 00:00:00","material        ","Misc","CARROLL-BURKE HDFC, 815 FAIRMONT PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64452,52099   ,512894  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",1298.9,1298.9,1298.9,2800,"2025-01-22 00:00:00","2025-01-22 00:00:00","material        ",512894,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 990 LEGGETT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64453,52100   ,513254  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",465.28,465.28,465.28,2240,"2025-01-22 00:00:00","2025-01-23 00:00:00","material        ","Misc","CENTRAL HARLEM M.H.A HDFC, 201 WEST 144TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64462,52101   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",210.13,210.13,210.13,0,"2025-01-22 00:00:00","2025-01-22 00:00:00","material        ","stock",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64463,52102   ,509830  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",289.78,289.78,289.78,2179.67,"2025-01-22 00:00:00","2025-01-22 00:00:00","material        ",509830,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64467,52104   ,,"ace12       ","Costello's Ace Hardware",100,"CoOp-Inventory",47.95,4795,11985,0,"2025-01-22 00:00:00","2025-01-30 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64468,52104   ,,"ace12       ","Costello's Ace Hardware",200,"CoOp-Inventory",35.95,7190,11985,0,"2025-01-22 00:00:00","2025-01-30 00:00:00","40-04235        ","DeNova Detect 10-Year 100% Battery-Powered Natural Gas Alarm",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64469,52105   ,513682  ,"fww         ","F.W. Webb Company",1,"Boiler-COGS",177.96,177.96,177.96,877,"2025-01-22 00:00:00","2025-01-23 00:00:00","material        ","Misc","CARROLL-BURKE HDFC, 797 CROTONA PARK NORTH","2024-03-01 00:00:00","2025-05-01 00:00:00"
64471,52106   ,509145  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",1900.29,1900.29,1900.29,8500,"2025-01-23 00:00:00","2025-01-23 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 540 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64479,52109   ,513607  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",516.06,516.06,516.06,3250,"2025-01-23 00:00:00","2025-01-23 00:00:00","material        ",513607,"506 ASSOCIATES LLC, 506 FORT WASHINGTON AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64480,52110   ,513729  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",182.71,182.71,182.71,1444,"2025-01-23 00:00:00","2025-01-23 00:00:00","material        ","Misc","Criscuolo Homes LP	, 1945 Vyse Avenue","2024-03-01 00:00:00","2025-05-01 00:00:00"
64483,52113   ,513655  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",582,582,582,682.35,"2025-01-23 00:00:00","2025-01-30 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 281 BROOK AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64487,52117   ,,"mav1        ","MAVIS DISCOUNT TIRE",1,"Payables",367.91,367.91,367.91,0,"2025-01-23 00:00:00",,"material        ","",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64488,52118   ,513768  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",779,779,779,895.85,"2025-01-23 00:00:00","2025-02-26 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 766 CAULDWELL AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64489,52119   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",1,"Maintenance-COGS",160.62,160.62,160.62,0,"2025-01-23 00:00:00","2025-01-23 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64495,52125   ,513607  ,"ape1        ","APEX SUPPLY CO., INC.",1,"Plumbing-COGS",137.73,137.73,137.73,3250,"2025-01-23 00:00:00","2025-03-05 00:00:00","material        ",513607,"506 ASSOCIATES LLC, 506 FORT WASHINGTON AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64496,52126   ,513739  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",205.77,205.77,205.77,1280,"2025-01-23 00:00:00","2025-01-23 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64502,52128   ,511459  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",165.57,165.57,165.57,0,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ","Misc","AZOIC ASSOCIATES LLC, 2653 FREDERICK DOUGLASS BLVD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64503,52129   ,514585  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Canceled",100,100,100,8000,"2025-01-24 00:00:00",,"material        ",513817,"Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64504,52130   ,513805  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",389.58,389.58,389.58,1800,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ",513805,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 931 FOX STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64505,52131   ,513792  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",160.75,160.75,160.75,1306.13,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ",513792,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 574 EAST 138 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64506,52132   ,513540  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",200.3,200.3,200.3,1775.45,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ",513540,"Crotona Parkway Apts HDFC, 2116 Crotona Parkway","2024-03-01 00:00:00","2025-05-01 00:00:00"
64507,52133   ,,"fww         ","F.W. Webb Company",1,"Plumbing-Inventory",339.62,339.62,339.62,0,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ","Inventory",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64508,52134   ,514585  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",328.63,328.63,2075.25,8000,"2025-01-24 00:00:00","2025-01-25 00:00:00","material        ",513817,"Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64522,52134   ,514585  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",1347.02,1347.02,2075.25,8000,"2025-01-24 00:00:00","2025-01-25 00:00:00","material        ","Misc","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64681,52134   ,514585  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",232.94,232.94,2075.25,8000,"2025-01-24 00:00:00","2025-02-03 00:00:00","material        ","Misc","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64679,52134   ,514585  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",250.74,250.74,2075.25,8000,"2025-01-24 00:00:00","2025-01-30 00:00:00","material        ","Misc","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64898,52134   ,514585  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",-84.08,-84.08,2075.25,8000,"2025-01-24 00:00:00","2025-02-07 00:00:00","material        ","Misc","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64509,52135   ,,"fww         ","F.W. Webb Company",1,"Boiler-COGS",105.5,105.5,105.5,0,"2025-01-24 00:00:00","2025-01-25 00:00:00","material        ","Stock",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64510,52136   ,513809  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",931.01,931.01,931.01,1981.52,"2025-01-24 00:00:00","2025-01-25 00:00:00","material        ",513809,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64516,52138   ,513921  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",24.43,24.43,24.43,626.65,"2025-01-24 00:00:00","2025-01-25 00:00:00","material        ","Misc","AZOIC ASSOCIATES LLC, 2653 FREDERICK DOUGLASS BLVD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64517,52139   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",108.88,108.88,108.88,0,"2025-01-24 00:00:00","2025-01-24 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64520,52141   ,512281  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",19.79,19.79,19.79,813.24,"2025-01-27 00:00:00","2025-01-27 00:00:00","material        ","Misc","CARROLL-BURKE HDFC, 815 FAIRMONT PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64524,52143   ,514017  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",155,155,155,178.25,"2025-01-27 00:00:00","2025-01-28 00:00:00","05-03950        ","Wall Cabinet 30/15","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 630 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64528,52146   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",190.53,190.53,526.95,0,"2025-01-27 00:00:00","2025-01-27 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64590,52146   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",336.42,336.42,526.95,0,"2025-01-27 00:00:00","2025-01-28 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64530,52148   ,514011  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",646.06,646.06,646.06,1944.09,"2025-01-27 00:00:00","2025-01-27 00:00:00","material        ","Misc","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64531,52149   ,508419  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",149.34,149.34,149.34,3455,"2025-01-27 00:00:00","2025-01-27 00:00:00","material        ","Misc","BX-9E PARTNERS LP, 30 EAST CLARKE PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64533,52151   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",4,"Maintenance-COGS",408,1632,2033.24,0,"2025-01-27 00:00:00","2025-01-30 00:00:00","35-02079        ","Vanity/Sink Combo, 19 x 25 OR 24"" Oak (Ace12)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64534,52152   ,514010  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",425.7,425.7,425.7,1141.12,"2025-01-27 00:00:00","2025-01-28 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 356 E 152ND ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
64535,52153   ,513272  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",13.49,13.49,13.49,8034.5,"2025-01-28 00:00:00","2025-01-28 00:00:00","material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
64536,52154   ,510355  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",105.25,105.25,105.25,17249.6,"2025-01-28 00:00:00","2025-01-28 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","2024-03-01 00:00:00","2025-05-01 00:00:00"
64537,52155   ,,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",62.44,62.44,62.44,0,"2025-01-28 00:00:00","2025-01-28 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64538,52156   ,514137  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",271.53,271.53,271.53,1150,"2025-01-28 00:00:00","2025-01-30 00:00:00","material        ",514137,"TPT I LLC, 812 EAST 231 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64539,52157   ,,"cen1        ","Century Maintenance",10,"Maintenance-Inventory",6.29,62.9,179.8,0,"2025-01-28 00:00:00","2025-01-24 00:00:00","40-05625        ","Mailbox Locks 5 - Cam",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64735,52157   ,,"cen1        ","Century Maintenance",10,"Maintenance-Inventory",11.69,116.9,179.8,0,"2025-01-28 00:00:00","2025-01-24 00:00:00","50-00125        ","Cement/Sand Mix 80LB",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64540,52158   ,513725  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",337.46,337.46,337.46,2866,"2025-01-28 00:00:00","2025-01-28 00:00:00","material        ",513725,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 650-658 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64542,52160   ,514103  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",674.88,674.88,674.88,3757.32,"2025-01-28 00:00:00","2025-01-29 00:00:00","material        ","Misc","CARROLL-BURKE HDFC, 710 EAST 175 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
