WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate
473046,1059,"1-2B","Work Completed","Supplies","2023-07-18 09:58:17",,"2023-07-18 09:58:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:37:00",,"1059-1-2b-supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
471446,1712,"6B","Work Completed","Supplies","2023-06-15 12:02:28",,"2023-06-15 12:02:00",1600029050,"2023-07-31 14:33:38","07/14/2023 09:35:00",,"1712-6B-SINK VANITY                ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473501,1512,"3E","Work Completed","Supplies","2023-07-24 14:32:26",,"2023-07-24 14:32:00",1600029050,"2023-07-31 14:33:38","07/25/2023 11:55:00",,"1512-3E-KITCHEN FAUCET SUPPLIES    ",1,"35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",124,124,"2023-07-30 00:00:00"
473501,1512,"3E","Work Completed","Supplies","2023-07-24 14:32:26",,"2023-07-24 14:32:00",1600029050,"2023-07-31 14:33:38","07/25/2023 11:55:00",,"1512-3E-KITCHEN FAUCET SUPPLIES    ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
472916,3544,"BLDG","Work Completed","Supplies","2023-07-14 11:27:59",,"2023-07-14 11:27:00",1600029050,"2023-07-31 14:33:38","07/17/2023 11:00:00",,"3544-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
473102,3510,"3B","Work Completed","Supplies","2023-07-18 16:03:08",,"2023-07-18 16:03:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:48:00",,"3510-3B-BATHROOM SUPPLIES          ",1,"50-02500        ","Tile, Towel Bar (complete)",12.9,12.9,"2023-07-30 00:00:00"
473102,3510,"3B","Work Completed","Supplies","2023-07-18 16:03:08",,"2023-07-18 16:03:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:48:00",,"3510-3B-BATHROOM SUPPLIES          ",1,"10-00400        ","Pre hung door, 24x80",174.5,174.5,"2023-07-30 00:00:00"
473102,3510,"3B","Work Completed","Supplies","2023-07-18 16:03:08",,"2023-07-18 16:03:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:48:00",,"3510-3B-BATHROOM SUPPLIES          ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473188,1831,"1831-10","Work Completed","Supplies","2023-07-20 09:25:50",,"2023-07-29 08:55:10",1600029050,"2023-07-31 14:33:38","07/21/2023 08:54:00",,"1831-10-bathroom faucet            ",1,"35-00700        ","Bathroom Deck Faucet 43-431",147.83,147.83,"2023-07-30 00:00:00"
473194,1059,"1-4B","Work Completed","Supplies","2023-07-20 09:36:53",,"2023-07-20 09:36:00",1600029050,"2023-07-31 14:33:38","07/21/2023 08:48:00",,"1059-1-4b-supplies                 ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473194,1059,"1-4B","Work Completed","Supplies","2023-07-20 09:36:53",,"2023-07-20 09:36:00",1600029050,"2023-07-31 14:33:38","07/21/2023 08:48:00",,"1059-1-4b-supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
473184,1192,24,"Work Completed","Supplies","2023-07-20 08:55:45",,"2023-07-29 09:07:00",1600029050,"2023-07-31 14:33:38","07/24/2023 09:05:00",,"1192 - 24 - Vacancy Supplies       ",1,"20-00561        ","GFI Outlets",15,15,"2023-07-30 00:00:00"
472938,2020,"BLDG","Work Completed","Supplies","2023-07-14 15:29:28",,"2023-07-14 15:29:00",1600029050,"2023-07-31 14:33:38","07/18/2023 11:11:00",,"2020-BLDG-SUPPLIES                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
472938,2020,"BLDG","Work Completed","Supplies","2023-07-14 15:29:28",,"2023-07-14 15:29:00",1600029050,"2023-07-31 14:33:38","07/18/2023 11:11:00",,"2020-BLDG-SUPPLIES                 ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,82.94,"2023-07-30 00:00:00"
472938,2020,"BLDG","Work Completed","Supplies","2023-07-14 15:29:28",,"2023-07-14 15:29:00",1600029050,"2023-07-31 14:33:38","07/18/2023 11:11:00",,"2020-BLDG-SUPPLIES                 ",15,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,562.5,"2023-07-30 00:00:00"
473500,2062,"BLDG","Work Completed","Supplies","2023-07-24 14:26:46",,"2023-07-24 14:26:00",1600029050,"2023-07-31 14:33:38","07/25/2023 12:01:00",,"2062-BLDG-SUPPLIES                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473056,1021,"1-BLDG","Work Completed","Supplies","2023-07-18 10:28:54",,"2023-07-19 11:32:00",1600029050,"2023-07-31 14:33:38","07/19/2023 11:31:00",,"1021 - 1-Bldg - supplies 7-18-23   ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150,"2023-07-30 00:00:00"
473337,1061,"2-1A","Work Completed","Supplies","2023-07-21 09:47:49",,"2023-07-21 09:47:00",1600029050,"2023-07-31 14:33:38","07/24/2023 09:08:00",,"1061-2-1A-VAC SUPPLIES             ",1,"35-00700        ","Bathroom Deck Faucet 43-431",147.83,147.83,"2023-07-30 00:00:00"
473337,1061,"2-1A","Work Completed","Supplies","2023-07-21 09:47:49",,"2023-07-21 09:47:00",1600029050,"2023-07-31 14:33:38","07/24/2023 09:08:00",,"1061-2-1A-VAC SUPPLIES             ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473056,1021,"1-BLDG","Work Completed","Supplies","2023-07-18 10:28:54",,"2023-07-19 11:32:00",1600029050,"2023-07-31 14:33:38","07/19/2023 11:31:00",,"1021 - 1-Bldg - supplies 7-18-23   ",4,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,143.84,"2023-07-30 00:00:00"
473158,1022,"BLDG","Work Completed","Supplies","2023-07-19 13:52:51",,"2023-07-19 13:52:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:41:00",,"1022-BLDG-SUPPLY                   ",1,"30-00450        ","Paint, Battleship Grey 5 Gal.",260,260,"2023-07-30 00:00:00"
473087,1365,"BLDG","Work Completed","Supplies","2023-07-18 14:03:03",,"2023-07-30 11:16:53",1600029050,"2023-07-31 14:33:38","07/19/2023 11:15:00",,"1365-Bldg supplies                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473158,1022,"BLDG","Work Completed","Supplies","2023-07-19 13:52:51",,"2023-07-19 13:52:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:41:00",,"1022-BLDG-SUPPLY                   ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
473080,1026,"BLDG","Work Completed","Supplies","2023-07-18 13:19:28",,"2023-07-30 11:35:00",1600029050,"2023-07-31 14:33:38","07/30/2023 11:33:00",,"1026-Paint supplies                ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
471587,1063,"3M","Work Completed","Supplies","2023-06-20 12:39:41",,"2023-06-21 11:46:00",1600029050,"2023-07-31 14:33:38","06/21/2023 11:46:00",,"1063-3M Supplies/Faucet            ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
471587,1063,"3M","Work Completed","Supplies","2023-06-20 12:39:41",,"2023-06-21 11:46:00",1600029050,"2023-07-31 14:33:38","06/21/2023 11:46:00",,"1063-3M Supplies/Faucet            ",1,"pk              ","SUPER PICK UP",0,0,"2023-07-30 00:00:00"
472517,1055,"BLDG","Work Completed","Supplies","2023-07-10 09:51:54",,"2023-07-10 09:51:00",1600029050,"2023-07-31 14:33:38","07/13/2023 10:24:00",,"1055- BLDG- SUPPLIES               ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473048,1059,"1-4C","Work Completed","Supplies","2023-07-18 10:07:39",,"2023-07-18 10:07:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:38:00",,"1059-1-4c-supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
473048,1059,"1-4C","Work Completed","Supplies","2023-07-18 10:07:39",,"2023-07-18 10:07:00",1600029050,"2023-07-31 14:33:38","07/20/2023 11:38:00",,"1059-1-4c-supplies                 ",1,"35-00050        ","DELTA SINGLE LEVER BATH FAUCET includes speedy connect #520 MPU-DST",160,160,"2023-07-30 00:00:00"
473183,1059,"1-2C","Work Completed","Supplies","2023-07-20 08:53:58",,"2023-07-20 08:53:00",1600029050,"2023-07-31 14:33:38","07/21/2023 08:47:00",,"1059-1-2C-SUPPLIES                 ",1,"35-02074        ","19 x 17 COMBO SINK/VANITY",269.33,269.33,"2023-07-30 00:00:00"
472819,1181,"BLDG","Work Completed","Supplies","2023-07-13 11:49:06",,"2023-07-13 11:49:00",1600029050,"2023-07-31 14:33:38","07/14/2023 10:42:00",,"1181-BLDG-SUPPLIES                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473402,2020,"BLDG","Work Completed","Supplies","2023-07-21 14:30:39",,"2023-07-21 14:30:00",1600029050,"2023-07-31 14:33:38","07/24/2023 08:55:00",,"2020-bldg-window brackets          ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473037,1902,"BLDG","Work Completed","Supplies","2023-07-18 09:24:47",,"2023-07-18 09:24:00",1600029050,"2023-07-31 14:33:38","07/30/2023 11:08:00",,"1902-bldg-supplies 7/18/23         ",10,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,359.6,"2023-07-30 00:00:00"
472819,1181,"BLDG","Work Completed","Supplies","2023-07-13 11:49:06",,"2023-07-13 11:49:00",1600029050,"2023-07-31 14:33:38","07/14/2023 10:42:00",,"1181-BLDG-SUPPLIES                 ",1,"20-00575        ","Fixture, Bathroom (with out pullchain)",27.3,27.3,"2023-07-30 00:00:00"
473608,1182,48,"Work Completed","Supplies","2023-07-25 12:17:31",,"2023-07-25 12:17:00",1600029050,"2023-07-31 14:33:38","07/26/2023 11:49:00",,"1182-48-COURT STIP SUPPLIES        ",1,"35-00050        ","DELTA SINGLE LEVER BATH FAUCET includes speedy connect #520 MPU-DST",120,120,"2023-07-30 00:00:00"
473189,3655,"3655-BLD","Work Completed","Supplies","2023-07-20 09:27:10",,"2023-07-20 09:27:00",1600029050,"2023-07-31 14:33:38","07/21/2023 08:49:00",,"3655-BLDG-SUPPLIES                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
473223,1061,"1-BLDG","Work Completed","APH-Plumbing","2023-07-20 11:03:27",,"2023-07-20 11:03:00",1600029051,"2023-07-31 15:35:07","07/24/2023 09:31:00","defranca    ","1061-1-BLDG-VALVE REPAIR           ",0,,"",0,0,"2023-07-30 00:00:00"
473223,1061,"1-BLDG","Work Completed","APH-Plumbing","2023-07-20 11:03:27",,"2023-07-20 11:03:00",1600029051,"2023-07-31 15:35:07","07/24/2023 09:31:00",,"1061-1-BLDG-VALVE REPAIR           ",1,"aph_plumbing    ","APH PLUMBING SERVICES",2650,2650,"2023-07-30 00:00:00"
472794,1091,"4B","Work Completed","APH-Plumbing","2023-07-13 10:11:02",,"2023-07-13 10:11:00",1600029051,"2023-07-31 15:35:07","07/13/2023 10:44:00",,"1091-4B-PLUMBING                   ",1,"36-00125        ","2 X 1 1/2 RB NY TRAP H       TRAPTR2015",36.9,36.9,"2023-07-30 00:00:00"
472794,1091,"4B","Work Completed","APH-Plumbing","2023-07-13 10:11:02",,"2023-07-13 10:11:00",1600029051,"2023-07-31 15:35:07","07/13/2023 10:44:00","sepulved    ","1091-4B-PLUMBING                   ",0,,"",0,0,"2023-07-30 00:00:00"
472794,1091,"4B","Work Completed","APH-Plumbing","2023-07-13 10:11:02",,"2023-07-13 10:11:00",1600029051,"2023-07-31 15:35:07","07/13/2023 10:44:00",,"1091-4B-PLUMBING                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1072.67,1072.67,"2023-07-30 00:00:00"
473011,8000,"BLDG","Work Completed","APH-Plumbing","2023-07-17 14:55:02",,"2023-07-19 14:55:00",1600029051,"2023-07-31 15:35:07","07/19/2023 08:11:00","mhagan      ","8000-BSMT DRAIN MAINTENANCE        ",0,,"",0,0,"2023-07-30 00:00:00"
473011,8000,"BLDG","Work Completed","APH-Plumbing","2023-07-17 14:55:02",,"2023-07-19 14:55:00",1600029051,"2023-07-31 15:35:07","07/19/2023 08:11:00",,"8000-BSMT DRAIN MAINTENANCE        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1200,1200,"2023-07-30 00:00:00"
472406,1086,"BLDG","Work Completed","APH-Plumbing","2023-07-06 16:44:31",,"2023-07-10 16:44:00",1600029051,"2023-07-31 15:35:07","07/10/2023 13:18:00",,"1086-BLDG-BOILER ROOM LEAK         ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473060,1181,"BLDG","Work Completed","APH-Plumbing","2023-07-18 11:06:00",,"2023-07-18 11:06:00",1600029051,"2023-07-31 15:35:07","07/18/2023 14:16:00",,"1181-BLDG-MAIN DRAIN               ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
462640,1181,"BSMT","Work Completed","APH-Plumbing","2023-01-26 08:48:52",,"2023-01-26 08:48:00",1600029051,"2023-07-31 15:35:07","07/29/2023 09:36:00",,"1181-SUPER APT TOILET REPLACEMENT  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1120,1120,"2023-07-30 00:00:00"
472771,1087,"BLDG","Work Completed","APH-Plumbing","2023-07-12 16:25:39",,"2023-07-14 16:25:00",1600029051,"2023-07-31 15:35:07","07/14/2023 15:09:00",,"1087-BLDG-LOBBY LEAK               ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472771,1087,"BLDG","Work Completed","APH-Plumbing","2023-07-12 16:25:39",,"2023-07-14 16:25:00",1600029051,"2023-07-31 15:35:07","07/14/2023 15:09:00",,"1087-BLDG-LOBBY LEAK               ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1020,1020,"2023-07-30 00:00:00"
472771,1087,"BLDG","Work Completed","APH-Plumbing","2023-07-12 16:25:39",,"2023-07-14 16:25:00",1600029051,"2023-07-31 15:35:07","07/14/2023 15:09:00","bhaganjr    ","1087-BLDG-LOBBY LEAK               ",0,,"",0,0,"2023-07-30 00:00:00"
472368,1182,47,"Work Completed","APH-Plumbing","2023-07-06 12:04:07",,"2023-07-10 12:04:00",1600029051,"2023-07-31 15:35:07","07/10/2023 10:56:00",,"1182-47-PLUMBING                   ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472368,1182,47,"Work Completed","APH-Plumbing","2023-07-06 12:04:07",,"2023-07-10 12:04:00",1600029051,"2023-07-31 15:35:07","07/10/2023 10:56:00","sepulved    ","1182-47-PLUMBING                   ",0,,"",0,0,"2023-07-30 00:00:00"
472368,1182,47,"Work Completed","APH-Plumbing","2023-07-06 12:04:07",,"2023-07-10 12:04:00",1600029051,"2023-07-31 15:35:07","07/10/2023 10:56:00",,"1182-47-PLUMBING                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",3150,3150,"2023-07-30 00:00:00"
473789,1087,"2B","Work Completed","APH-Plumbing","2023-07-27 15:46:28",,"2023-07-27 15:46:00",1600029051,"2023-07-31 15:35:07","07/28/2023 09:34:00","mhagan      ","1087-2B-GAS                        ",0,,"",0,0,"2023-07-30 00:00:00"
462640,1181,"BSMT","Work Completed","APH-Plumbing","2023-01-26 08:48:52",,"2023-01-26 08:48:00",1600029051,"2023-07-31 15:35:07","07/29/2023 09:36:00",,"1181-SUPER APT TOILET REPLACEMENT  ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
471706,1087,"BLDG","Work Completed","APH-Plumbing","2023-06-22 11:20:45",,"2023-06-30 11:20:00",1600029051,"2023-07-31 15:35:07","06/30/2023 09:33:00","bhaganjr    ","1087-BLDG-LEAK IN BSMNT            ",0,,"",0,0,"2023-07-30 00:00:00"
471706,1087,"BLDG","Work Completed","APH-Plumbing","2023-06-22 11:20:45",,"2023-06-30 11:20:00",1600029051,"2023-07-31 15:35:07","06/30/2023 09:33:00",,"1087-BLDG-LEAK IN BSMNT            ",1,"aph_plumbing    ","APH PLUMBING SERVICES",6000,6000,"2023-07-30 00:00:00"
472294,3505,"1A","Work Completed","APH-Plumbing","2023-07-05 15:55:37",,"2023-07-07 15:55:00",1600029051,"2023-07-31 15:35:07","07/07/2023 12:34:00","bhaganjr    ","3505-1A-KITCHEN SINK LEAK          ",0,,"",0,0,"2023-07-30 00:00:00"
473789,1087,"2B","Work Completed","APH-Plumbing","2023-07-27 15:46:28",,"2023-07-27 15:46:00",1600029051,"2023-07-31 15:35:07","07/28/2023 09:34:00",,"1087-2B-GAS                        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",825,825,"2023-07-30 00:00:00"
473789,1087,"2B","Work Completed","APH-Plumbing","2023-07-27 15:46:28",,"2023-07-27 15:46:00",1600029051,"2023-07-31 15:35:07","07/28/2023 09:34:00",,"1087-2B-GAS                        ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473349,3501,36,"Work Completed","APH-Plumbing","2023-07-21 10:52:12",,"2023-07-21 10:52:00",1600029051,"2023-07-31 15:35:07","07/21/2023 14:56:00","mhagan      ","3501-36-SHOWERBODY LEAK            ",0,,"",0,0,"2023-07-30 00:00:00"
472455,1006,"BLDG","Work Completed","APH-Plumbing","2023-07-07 10:38:50",,"2023-07-06 10:19:00",1600029051,"2023-07-31 15:35:07","07/06/2023 10:19:00","mhagan      ","1006 - Bldg - Plumbing Repairs     ",0,,"",0,0,"2023-07-30 00:00:00"
472431,3184,"BLDG","Work Completed","APH-Plumbing","2023-07-07 09:22:01",,"2023-07-07 09:22:00",1600029051,"2023-07-31 15:35:07","07/07/2023 13:29:00","mhagan      ","3184-bldg-bst stoppage             ",0,,"",0,0,"2023-07-30 00:00:00"
472710,3508,"4A","Work Completed","APH-Plumbing","2023-07-12 09:04:24",,"2023-07-12 13:21:00",1600029051,"2023-07-31 15:35:07","07/12/2023 13:21:00","bhaganjr    ","3508- 4A & B bathroom drain clogged",0,,"",0,0,"2023-07-30 00:00:00"
472422,"arc",,"Work Completed","APH-Plumbing","2023-07-07 08:14:02",,"2023-07-07 11:15:00",1600029051,"2023-07-31 15:35:07","07/07/2023 15:53:00","mhagan      ","1211 WASHINGTON AVENUE/WATER VALVES",0,,"",0,0,"2023-07-30 00:00:00"
472284,1512,"B2","Work Completed","APH-Plumbing","2023-07-05 15:08:45",,"2023-07-13 15:08:00",1600029051,"2023-07-31 15:35:07","07/13/2023 13:39:00","mhagan      ","1512-B2-PLUMBING                   ",0,,"",0,0,"2023-07-30 00:00:00"
462640,1181,"BSMT","Work Completed","APH-Plumbing","2023-01-26 08:48:52",,"2023-01-26 08:48:00",1600029051,"2023-07-31 15:35:07","07/29/2023 09:36:00","bhaganjr    ","1181-SUPER APT TOILET REPLACEMENT  ",0,,"",0,0,"2023-07-30 00:00:00"
472578,3513,"BLDG","Work Completed","APH-Boiler","2023-07-10 15:25:38",,"2023-07-13 15:01:27",1600029052,"2023-07-31 16:01:13","07/08/2023 14:59:00","nambo       ","3513-Boiler weekend call           ",0,,"",0,0,"2023-07-30 00:00:00"
472848,1029,"4-BOIL","Work Completed","APH-Boiler","2023-07-13 15:13:03",,"2023-07-13 15:26:11",1600029052,"2023-07-31 16:01:13","07/13/2023 15:24:00",,"1029 - 4-Boiler - Boiler repair    ",1,"aph_boiler      ","APH BOILER SERVICES",1554.1,1554.1,"2023-07-30 00:00:00"
472036,1112,"BOILER","Work Completed","APH-Boiler","2023-06-28 11:16:13",,"2023-06-28 11:16:00",1600029052,"2023-07-31 16:01:13","07/28/2023 14:51:00",,"1101-1112-BOILER                   ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473456,3513,"BLDG","Work Completed","APH-Boiler","2023-07-24 11:54:38",,"2023-07-30 13:24:00",1600029052,"2023-07-31 16:01:13","07/22/2023 13:15:00",,"3513-Boiler is going on and off    ",1,"75-10107        ","Grease Cut",18,18,"2023-07-30 00:00:00"
473456,3513,"BLDG","Work Completed","APH-Boiler","2023-07-24 11:54:38",,"2023-07-30 13:24:00",1600029052,"2023-07-31 16:01:13","07/22/2023 13:15:00",,"3513-Boiler is going on and off    ",1,"75-10116        ","General Gasket Kit",15,15,"2023-07-30 00:00:00"
472578,3513,"BLDG","Work Completed","APH-Boiler","2023-07-10 15:25:38",,"2023-07-13 15:01:27",1600029052,"2023-07-31 16:01:13","07/08/2023 14:59:00",,"3513-Boiler weekend call           ",1,"aph_boiler      ","APH BOILER SERVICES",270,270,"2023-07-30 00:00:00"
472275,1006,"BOILER","Work Completed","APH-Boiler","2023-07-05 13:59:37",,"2023-07-13 10:06:00",1600029052,"2023-07-31 16:01:13","07/05/2023 10:05:00","nambo       ","1006 - Boiler - Dom Water valve    ",0,,"",0,0,"2023-07-30 00:00:00"
472848,1029,"4-BOIL","Work Completed","APH-Boiler","2023-07-13 15:13:03",,"2023-07-13 15:26:11",1600029052,"2023-07-31 16:01:13","07/13/2023 15:24:00","nambo       ","1029 - 4-Boiler - Boiler repair    ",0,,"",0,0,"2023-07-30 00:00:00"
472426,1087,"BOILER","Work Completed","APH-Boiler","2023-07-07 09:12:45",,"2023-07-07 09:12:00",1600029052,"2023-07-31 16:01:13","06/29/2023 13:33:00",,"1087 - HEAT CONTROL                ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472426,1087,"BOILER","Work Completed","APH-Boiler","2023-07-07 09:12:45",,"2023-07-07 09:12:00",1600029052,"2023-07-31 16:01:13","06/29/2023 13:33:00",,"1087 - HEAT CONTROL                ",1,"aph_boiler      ","APH BOILER SERVICES",360,360,"2023-07-30 00:00:00"
472426,1087,"BOILER","Work Completed","APH-Boiler","2023-07-07 09:12:45",,"2023-07-07 09:12:00",1600029052,"2023-07-31 16:01:13","06/29/2023 13:33:00","anunez      ","1087 - HEAT CONTROL                ",0,,"",0,0,"2023-07-30 00:00:00"
472306,1182,41,"Work Completed","Repairs","2023-07-06 08:47:29",,"2023-07-17 08:47:00",1600029092,"2023-08-08 15:00:42","07/17/2023 10:24:00",,"1182-41-BATHROOM REPAIR            ",1,002             ,"ADD'L WORK NEEDED",195,195,"2023-07-31 00:00:00"
472306,1182,41,"Work Completed","Repairs","2023-07-06 08:47:29",,"2023-07-17 08:47:00",1600029092,"2023-08-08 15:00:42","07/17/2023 10:24:00",,"1182-41-BATHROOM REPAIR            ",0,,":Tax Amount",0,0,"2023-07-31 00:00:00"
474078,1006,"2H","Work Completed","Repairs","2023-08-02 10:38:51",,"2023-08-02 10:41:00",1600029092,"2023-08-08 15:00:42","08/02/2023 10:39:00",,"1006-Apt 2H/ Refit Doors           ",0,,":Tax Amount",0,0,"2023-07-31 00:00:00"
472983,1055,"2-BLDG","Work Completed","Repairs","2023-07-17 11:37:43",,"2023-07-21 11:37:00",1600029092,"2023-08-08 15:00:42","07/21/2023 10:05:00","laracons    ","1055-bldg-hallway entrance repair  ",0,,"",0,0,"2023-07-31 00:00:00"
473179,1059,"1-2C","Work Completed","Repairs","2023-07-20 08:30:04",,"2023-07-24 08:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:55:00","laracons    ","1059-1-2C-BATHROOM REPAIR          ",0,,"",0,0,"2023-07-31 00:00:00"
473179,1059,"1-2C","Work Completed","Repairs","2023-07-20 08:30:04",,"2023-07-24 08:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:55:00",,"1059-1-2C-BATHROOM REPAIR          ",20,258             ,"SQ.FT.  Demo the bathroom tile floor",9.6,192,"2023-07-31 00:00:00"
469039,7010,"8C","Work Completed","Repairs","2023-05-03 12:49:49",,"2023-05-10 09:31:00",1600029092,"2023-08-08 15:00:42","05/10/2023 09:31:00","jortega     ","7010- 8C Apt. Repairs Leak Damage  ",0,,"",0,0,"2023-07-31 00:00:00"
472844,7010,"7F","Work Completed","Repairs","2023-07-13 15:00:39",,"2023-07-13 15:00:00",1600029092,"2023-08-08 15:00:42","08/05/2023 11:24:00",,"7010-7F Painting/Cabinet Install   ",1,,"CREDIT",-550,-550,"2023-07-31 00:00:00"
472844,7010,"7F","Work Completed","Repairs","2023-07-13 15:00:39",,"2023-07-13 15:00:00",1600029092,"2023-08-08 15:00:42","08/05/2023 11:24:00","jortega     ","7010-7F Painting/Cabinet Install   ",0,,"",0,0,"2023-07-31 00:00:00"
473332,1182,43,"Work Completed","Repairs","2023-07-21 09:35:38",,"2023-07-21 09:35:00",1600029092,"2023-08-08 15:00:42","07/21/2023 11:00:00",,"1182-43-BATHROOM REPAIR            ",0,,":Tax Amount",0,0,"2023-07-31 00:00:00"
473332,1182,43,"Work Completed","Repairs","2023-07-21 09:35:38",,"2023-07-21 09:35:00",1600029092,"2023-08-08 15:00:42","07/21/2023 11:00:00",,"1182-43-BATHROOM REPAIR            ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
469556,3655,"3658-5A","Work Completed","Repairs","2023-05-12 06:59:15",,"2023-08-02 09:49:20",1600029092,"2023-08-08 15:00:42","05/25/2023 09:45:00","cesardls    ","3655/5A/VAC/REPAIRS                ",0,,"",0,0,"2023-07-31 00:00:00"
472869,1512,"3G","Work Completed","Repairs","2023-07-14 08:19:57",,"2023-07-24 08:19:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:11:00",,"1512-3G-3YR PAINT                  ",1,002             ,"ADD'L WORK NEEDED",108,108,"2023-07-31 00:00:00"
472685,3507,"1B","Work Completed","Repairs","2023-07-11 14:30:03",,"2023-07-17 14:30:00",1600029092,"2023-08-08 15:00:42","07/17/2023 11:01:00","negrette    ","3507-1B-BATHROOM PAINT             ",0,,"",0,0,"2023-07-31 00:00:00"
473098,3510,"3B","Work Completed","Repairs","2023-07-18 15:30:09",,"2023-07-24 15:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 11:09:00","negrette    ","3510-3B-REGROUT                    ",0,,"",0,0,"2023-07-31 00:00:00"
473155,192,501,"Work Completed","Repairs","2023-07-19 13:06:20",,"2023-07-25 13:06:00",1600029092,"2023-08-08 15:00:42","07/25/2023 10:18:00","cesardls    ","192-501-LIVINGR PAINT              ",0,,"",0,0,"2023-07-31 00:00:00"
474078,1006,"2H","Work Completed","Repairs","2023-08-02 10:38:51",,"2023-08-02 10:41:00",1600029092,"2023-08-08 15:00:42","08/02/2023 10:39:00",,"1006-Apt 2H/ Refit Doors           ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",350,350,"2023-07-31 00:00:00"
473179,1059,"1-2C","Work Completed","Repairs","2023-07-20 08:30:04",,"2023-07-24 08:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:55:00",,"1059-1-2C-BATHROOM REPAIR          ",20,210             ,"Install a new subfloor with 3/4 plywood",11.25,225,"2023-07-31 00:00:00"
473179,1059,"1-2C","Work Completed","Repairs","2023-07-20 08:30:04",,"2023-07-24 08:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:55:00",,"1059-1-2C-BATHROOM REPAIR          ",20,220             ,"SQFT    Repair the bathroom floor with thinset, cement, 2x2 floor tiles and floor grout.",29.4,588,"2023-07-31 00:00:00"
473179,1059,"1-2C","Work Completed","Repairs","2023-07-20 08:30:04",,"2023-07-24 08:30:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:55:00",,"1059-1-2C-BATHROOM REPAIR          ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
